,day,seq_num,exposure_id,exposure_time,time
2021060800075,20210608,75,2021060800075,2.0,2021-06-08T21:24:24.142997
2021060800074,20210608,74,2021060800074,2.0,2021-06-08T21:24:19.582718
2021060800073,20210608,73,2021060800073,2.0,2021-06-08T21:24:15.025999
2021060800072,20210608,72,2021060800072,2.0,2021-06-08T21:24:10.475795
2021060800071,20210608,71,2021060800071,2.0,2021-06-08T21:23:15.416229
2021060800070,20210608,70,2021060800070,10.0,2021-06-08T21:22:48.597203
2021060800069,20210608,69,2021060800069,10.0,2021-06-08T21:07:20.499998
2021060800068,20210608,68,2021060800068,10.0,2021-06-08T20:54:53.780481
2021060800067,20210608,67,2021060800067,10.0,2021-06-08T20:53:30.555396
2021060800066,20210608,66,2021060800066,10.0,2021-06-08T20:49:15.514113
2021060800065,20210608,65,2021060800065,10.0,2021-06-08T20:48:13.053773
2021052500136,20210525,136,2021052500136,6.0,2021-05-25T21:32:28.826520
2021052500135,20210525,135,2021052500135,6.0,2021-05-25T21:32:20.171599
2021052500134,20210525,134,2021052500134,5.8,2021-05-25T21:32:11.701643
2021052500133,20210525,133,2021052500133,5.8,2021-05-25T21:32:03.248552
2021052500132,20210525,132,2021052500132,5.6,2021-05-25T21:31:54.980918
2021052500131,20210525,131,2021052500131,5.6,2021-05-25T21:31:46.730073
2021052500130,20210525,130,2021052500130,5.4,2021-05-25T21:31:38.661055
2021052500129,20210525,129,2021052500129,5.4,2021-05-25T21:31:30.510468
2021052500128,20210525,128,2021052500128,5.2,2021-05-25T21:31:22.641156
2021052500127,20210525,127,2021052500127,5.2,2021-05-25T21:31:14.783353
2021052500126,20210525,126,2021052500126,5.0,2021-05-25T21:31:07.121582
2021052500125,20210525,125,2021052500125,5.0,2021-05-25T21:30:59.414892
2021052500124,20210525,124,2021052500124,4.8,2021-05-25T21:30:51.946883
2021052500123,20210525,123,2021052500123,4.8,2021-05-25T21:30:44.486865
2021052500122,20210525,122,2021052500122,4.6,2021-05-25T21:30:37.218482
2021052500121,20210525,121,2021052500121,4.6,2021-05-25T21:30:29.974127
2021052500120,20210525,120,2021052500120,4.4,2021-05-25T21:30:22.908058
2021052500119,20210525,119,2021052500119,4.4,2021-05-25T21:30:15.851693
2021052500118,20210525,118,2021052500118,4.2,2021-05-25T21:30:08.945378
2021052500117,20210525,117,2021052500117,4.2,2021-05-25T21:30:02.092864
2021052500116,20210525,116,2021052500116,4.0,2021-05-25T21:29:55.425834
2021052500115,20210525,115,2021052500115,4.0,2021-05-25T21:29:48.768360
2021052500114,20210525,114,2021052500114,3.8,2021-05-25T21:29:42.216812
2021052500113,20210525,113,2021052500113,3.8,2021-05-25T21:29:35.761263
2021052500112,20210525,112,2021052500112,3.6,2021-05-25T21:29:29.500426
2021052500111,20210525,111,2021052500111,3.6,2021-05-25T21:29:23.243173
2021052500110,20210525,110,2021052500110,3.4,2021-05-25T21:29:17.182092
2021052500109,20210525,109,2021052500109,3.4,2021-05-25T21:29:11.037065
2021052500108,20210525,108,2021052500108,3.2,2021-05-25T21:29:05.174618
2021052500107,20210525,107,2021052500107,3.2,2021-05-25T21:28:59.319506
2021052500106,20210525,106,2021052500106,3.0,2021-05-25T21:28:53.570243
2021052500105,20210525,105,2021052500105,3.0,2021-05-25T21:28:47.897573
2021052500104,20210525,104,2021052500104,2.8,2021-05-25T21:28:42.436324
2021052500103,20210525,103,2021052500103,2.8,2021-05-25T21:28:36.926630
2021052500102,20210525,102,2021052500102,2.6,2021-05-25T21:28:31.655297
2021052500101,20210525,101,2021052500101,2.6,2021-05-25T21:28:26.399715
2021052500100,20210525,100,2021052500100,2.4,2021-05-25T21:28:21.328838
2021052500099,20210525,99,2021052500099,2.4,2021-05-25T21:28:16.256104
2021052500098,20210525,98,2021052500098,2.2,2021-05-25T21:28:11.354261
2021052500097,20210525,97,2021052500097,2.2,2021-05-25T21:28:06.490762
2021052500096,20210525,96,2021052500096,2.0,2021-05-25T21:28:01.810837
2021052500095,20210525,95,2021052500095,2.0,2021-05-25T21:27:57.038930
2021052500094,20210525,94,2021052500094,1.8,2021-05-25T21:27:52.574927
2021052500093,20210525,93,2021052500093,1.8,2021-05-25T21:27:45.916813
2021052500092,20210525,92,2021052500092,1.6,2021-05-25T21:27:41.619061
2021052500091,20210525,91,2021052500091,1.6,2021-05-25T21:27:35.199731
2021052500090,20210525,90,2021052500090,1.4,2021-05-25T21:27:31.138776
2021052500089,20210525,89,2021052500089,1.4,2021-05-25T21:27:24.921320
2021052500088,20210525,88,2021052500088,1.2,2021-05-25T21:27:21.013024
2021052500087,20210525,87,2021052500087,1.2,2021-05-25T21:27:14.902851
2021052500086,20210525,86,2021052500086,1.0,2021-05-25T21:27:11.239128
2021052500085,20210525,85,2021052500085,1.0,2021-05-25T21:27:05.427337
2021052500084,20210525,84,2021052500084,0.8,2021-05-25T21:27:01.958092
2021052500083,20210525,83,2021052500083,0.8,2021-05-25T21:26:56.330212
2021052500082,20210525,82,2021052500082,0.6,2021-05-25T21:26:53.054373
2021052500081,20210525,81,2021052500081,0.6,2021-05-25T21:26:47.632263
2021052500080,20210525,80,2021052500080,0.4,2021-05-25T21:26:44.566109
2021052500079,20210525,79,2021052500079,0.4,2021-05-25T21:26:39.357459
2021052500078,20210525,78,2021052500078,0.2,2021-05-25T21:26:36.488261
2021052500077,20210525,77,2021052500077,0.2,2021-05-25T21:26:31.469165
2021052500076,20210525,76,2021052500076,2.0,2021-05-25T21:25:34.315392
2021052500075,20210525,75,2021052500075,2.0,2021-05-25T21:25:29.758457
2021052500074,20210525,74,2021052500074,2.0,2021-05-25T21:25:25.186878
2021052500073,20210525,73,2021052500073,2.0,2021-05-25T21:25:20.628742
2021052500072,20210525,72,2021052500072,2.0,2021-05-25T21:25:16.066865
2021052500071,20210525,71,2021052500071,2.0,2021-05-25T21:25:11.497843
2021052500070,20210525,70,2021052500070,2.0,2021-05-25T21:25:06.925521
2021052500069,20210525,69,2021052500069,2.0,2021-05-25T21:25:02.360827
2021052500068,20210525,68,2021052500068,2.0,2021-05-25T21:24:57.791589
2021052500067,20210525,67,2021052500067,2.0,2021-05-25T21:24:53.232710
2021052500066,20210525,66,2021052500066,2.0,2021-05-25T21:20:54.542144
2021052400019,20210524,19,2021052400019,2.0,2021-05-24T18:35:56.307057
2021052400018,20210524,18,2021052400018,2.0,2021-05-24T18:35:51.723865
2021052400017,20210524,17,2021052400017,2.0,2021-05-24T18:31:42.304613
2021052400016,20210524,16,2021052400016,2.0,2021-05-24T18:31:37.737811
2021032300283,20210323,283,2021032300283,4.0,2021-03-23T20:31:24.413347
2021032300282,20210323,282,2021032300282,4.0,2021-03-23T20:31:17.754819
2021032300281,20210323,281,2021032300281,3.8,2021-03-23T20:31:11.216559
2021032300280,20210323,280,2021032300280,3.8,2021-03-23T20:31:04.755585
2021032300279,20210323,279,2021032300279,3.6,2021-03-23T20:30:58.491611
2021032300278,20210323,278,2021032300278,3.6,2021-03-23T20:30:52.214893
2021032300277,20210323,277,2021032300277,3.4,2021-03-23T20:30:46.156663
2021032300276,20210323,276,2021032300276,3.4,2021-03-23T20:30:40.053064
2021032300275,20210323,275,2021032300275,3.2,2021-03-23T20:30:34.171385
2021032300274,20210323,274,2021032300274,3.2,2021-03-23T20:30:28.301550
2021032300273,20210323,273,2021032300273,3.0,2021-03-23T20:30:22.598476
2021032300272,20210323,272,2021032300272,3.0,2021-03-23T20:30:16.927413
2021032300271,20210323,271,2021032300271,2.8,2021-03-23T20:30:11.411231
2021032300270,20210323,270,2021032300270,2.8,2021-03-23T20:30:05.945040
2021032300269,20210323,269,2021032300269,2.6,2021-03-23T20:30:00.671599
2021032300268,20210323,268,2021032300268,2.6,2021-03-23T20:29:55.412837
2021032300267,20210323,267,2021032300267,2.4,2021-03-23T20:29:50.346029
2021032300266,20210323,266,2021032300266,2.4,2021-03-23T20:29:45.287854
2021032300265,20210323,265,2021032300265,2.2,2021-03-23T20:29:40.432390
2021032300264,20210323,264,2021032300264,2.2,2021-03-23T20:29:35.576874
2021032300263,20210323,263,2021032300263,2.0,2021-03-23T20:29:30.908224
2021032300262,20210323,262,2021032300262,2.0,2021-03-23T20:29:26.145355
2021032300261,20210323,261,2021032300261,1.8,2021-03-23T20:29:21.679080
2021032300260,20210323,260,2021032300260,1.8,2021-03-23T20:29:15.020777
2021032300259,20210323,259,2021032300259,1.6,2021-03-23T20:29:10.711801
2021032300258,20210323,258,2021032300258,1.6,2021-03-23T20:29:04.305059
2021032300257,20210323,257,2021032300257,1.4,2021-03-23T20:29:00.235861
2021032300256,20210323,256,2021032300256,1.4,2021-03-23T20:28:54.021671
2021032300255,20210323,255,2021032300255,1.2,2021-03-23T20:28:50.103992
2021032300254,20210323,254,2021032300254,1.2,2021-03-23T20:28:43.978838
2021032300253,20210323,253,2021032300253,1.0,2021-03-23T20:28:40.309214
2021032300252,20210323,252,2021032300252,1.0,2021-03-23T20:28:34.485819
2021032300251,20210323,251,2021032300251,0.8,2021-03-23T20:28:31.019840
2021032300250,20210323,250,2021032300250,0.8,2021-03-23T20:28:25.405663
2021032300249,20210323,249,2021032300249,0.6,2021-03-23T20:28:22.123119
2021032300248,20210323,248,2021032300248,0.6,2021-03-23T20:28:16.708656
2021032300247,20210323,247,2021032300247,0.4,2021-03-23T20:28:13.640687
2021032300246,20210323,246,2021032300246,0.4,2021-03-23T20:28:08.422447
2021032300245,20210323,245,2021032300245,0.2,2021-03-23T20:28:05.531909
2021032300244,20210323,244,2021032300244,0.2,2021-03-23T20:28:00.506635
2021032300243,20210323,243,2021032300243,2.0,2021-03-23T20:27:39.025529
2021032300242,20210323,242,2021032300242,2.0,2021-03-23T20:27:34.458175
2021032300241,20210323,241,2021032300241,2.0,2021-03-23T20:27:29.857617
2021032300240,20210323,240,2021032300240,2.0,2021-03-23T20:27:25.294530
2021032300239,20210323,239,2021032300239,2.0,2021-03-23T20:27:20.713144
2021032300238,20210323,238,2021032300238,2.0,2021-03-23T20:27:16.141427
2021032300237,20210323,237,2021032300237,2.0,2021-03-23T20:27:11.567437
2021032300236,20210323,236,2021032300236,2.0,2021-03-23T20:27:07.012195
2021032300235,20210323,235,2021032300235,2.0,2021-03-23T20:27:02.438974
2021032300234,20210323,234,2021032300234,2.0,2021-03-23T20:26:57.863887
2021031100111,20210311,111,2021031100111,4.0,2021-03-11T22:36:28.352561
2021031100110,20210311,110,2021031100110,4.0,2021-03-11T22:36:21.690576
2021031100109,20210311,109,2021031100109,3.8,2021-03-11T22:36:15.228806
2021031100108,20210311,108,2021031100108,3.8,2021-03-11T22:36:08.667435
2021031100107,20210311,107,2021031100107,3.6,2021-03-11T22:36:02.385559
2021031100106,20210311,106,2021031100106,3.6,2021-03-11T22:35:56.128972
2021031100105,20210311,105,2021031100105,3.4,2021-03-11T22:35:50.057151
2021031100104,20210311,104,2021031100104,3.4,2021-03-11T22:35:43.938727
2021031100103,20210311,103,2021031100103,3.2,2021-03-11T22:35:37.949850
2021031100102,20210311,102,2021031100102,3.2,2021-03-11T22:35:32.080923
2021031100101,20210311,101,2021031100101,3.0,2021-03-11T22:35:26.381383
2021031100100,20210311,100,2021031100100,3.0,2021-03-11T22:35:20.720109
2021031100099,20210311,99,2021031100099,2.8,2021-03-11T22:35:15.222140
2021031100098,20210311,98,2021031100098,2.8,2021-03-11T22:35:09.751862
2021031100097,20210311,97,2021031100097,2.6,2021-03-11T22:35:04.495606
2021031100096,20210311,96,2021031100096,2.6,2021-03-11T22:34:59.222770
2021031100095,20210311,95,2021031100095,2.4,2021-03-11T22:34:54.157293
2021031100094,20210311,94,2021031100094,2.4,2021-03-11T22:34:49.089562
2021031100093,20210311,93,2021031100093,2.2,2021-03-11T22:34:44.232456
2021031100092,20210311,92,2021031100092,2.2,2021-03-11T22:34:39.359211
2021031100091,20210311,91,2021031100091,2.0,2021-03-11T22:34:34.694682
2021031100090,20210311,90,2021031100090,2.0,2021-03-11T22:34:29.920348
2021031100089,20210311,89,2021031100089,1.8,2021-03-11T22:34:25.459369
2021031100088,20210311,88,2021031100088,1.8,2021-03-11T22:34:18.728247
2021031100087,20210311,87,2021031100087,1.6,2021-03-11T22:34:14.459828
2021031100086,20210311,86,2021031100086,1.6,2021-03-11T22:34:08.036265
2021031100085,20210311,85,2021031100085,1.4,2021-03-11T22:34:03.983362
2021031100084,20210311,84,2021031100084,1.4,2021-03-11T22:33:57.738931
2021031100083,20210311,83,2021031100083,1.2,2021-03-11T22:33:53.875875
2021031100082,20210311,82,2021031100082,1.2,2021-03-11T22:33:47.846874
2021031100081,20210311,81,2021031100081,1.0,2021-03-11T22:33:44.194038
2021031100080,20210311,80,2021031100080,1.0,2021-03-11T22:33:38.386973
2021031100079,20210311,79,2021031100079,0.8,2021-03-11T22:33:34.932139
2021031100078,20210311,78,2021031100078,0.8,2021-03-11T22:33:29.319664
2021031100077,20210311,77,2021031100077,0.6,2021-03-11T22:33:26.060190
2021031100076,20210311,76,2021031100076,0.6,2021-03-11T22:33:20.628930
2021031100075,20210311,75,2021031100075,0.4,2021-03-11T22:33:17.568357
2021031100074,20210311,74,2021031100074,0.4,2021-03-11T22:33:12.300886
2021031100073,20210311,73,2021031100073,0.2,2021-03-11T22:33:09.435689
2021031100072,20210311,72,2021031100072,0.2,2021-03-11T22:33:04.422641
2021031100071,20210311,71,2021031100071,2.0,2021-03-11T22:32:36.256819
2021031100070,20210311,70,2021031100070,2.0,2021-03-11T22:32:31.688713
2021031100069,20210311,69,2021031100069,2.0,2021-03-11T22:32:27.111811
2021031100068,20210311,68,2021031100068,2.0,2021-03-11T22:32:22.545830
2021031100067,20210311,67,2021031100067,2.0,2021-03-11T22:32:17.970389
2021031100066,20210311,66,2021031100066,2.0,2021-03-11T22:32:13.400183
2021031100065,20210311,65,2021031100065,2.0,2021-03-11T22:32:08.807142
2021031100064,20210311,64,2021031100064,2.0,2021-03-11T22:32:04.247347
2021031100063,20210311,63,2021031100063,2.0,2021-03-11T22:31:59.685816
2021031100062,20210311,62,2021031100062,2.0,2021-03-11T22:31:55.120440
2021031000111,20210310,111,2021031000111,4.0,2021-03-10T22:44:12.905713
2021031000110,20210310,110,2021031000110,4.0,2021-03-10T22:44:06.245292
2021031000109,20210310,109,2021031000109,3.8,2021-03-10T22:43:59.683489
2021031000108,20210310,108,2021031000108,3.8,2021-03-10T22:43:53.021850
2021031000107,20210310,107,2021031000107,3.6,2021-03-10T22:43:46.760477
2021031000106,20210310,106,2021031000106,3.6,2021-03-10T22:43:40.498965
2021031000105,20210310,105,2021031000105,3.4,2021-03-10T22:43:34.433529
2021031000104,20210310,104,2021031000104,3.4,2021-03-10T22:43:28.366116
2021031000103,20210310,103,2021031000103,3.2,2021-03-10T22:43:22.493058
2021031000102,20210310,102,2021031000102,3.2,2021-03-10T22:43:16.617167
2021031000101,20210310,101,2021031000101,3.0,2021-03-10T22:43:10.953941
2021031000100,20210310,100,2021031000100,3.0,2021-03-10T22:43:05.297160
2021031000099,20210310,99,2021031000099,2.8,2021-03-10T22:42:59.823815
2021031000098,20210310,98,2021031000098,2.8,2021-03-10T22:42:54.354099
2021031000097,20210310,97,2021031000097,2.6,2021-03-10T22:42:49.090300
2021031000096,20210310,96,2021031000096,2.6,2021-03-10T22:42:43.811424
2021031000095,20210310,95,2021031000095,2.4,2021-03-10T22:42:38.738664
2021031000094,20210310,94,2021031000094,2.4,2021-03-10T22:42:33.669152
2021031000093,20210310,93,2021031000093,2.2,2021-03-10T22:42:28.810181
2021031000092,20210310,92,2021031000092,2.2,2021-03-10T22:42:23.950890
2021031000091,20210310,91,2021031000091,2.0,2021-03-10T22:42:19.228637
2021031000090,20210310,90,2021031000090,2.0,2021-03-10T22:42:14.556920
2021031000089,20210310,89,2021031000089,1.8,2021-03-10T22:42:10.094429
2021031000088,20210310,88,2021031000088,1.8,2021-03-10T22:42:03.477174
2021031000087,20210310,87,2021031000087,1.6,2021-03-10T22:41:59.210370
2021031000086,20210310,86,2021031000086,1.6,2021-03-10T22:41:52.729454
2021031000085,20210310,85,2021031000085,1.4,2021-03-10T22:41:48.668758
2021031000084,20210310,84,2021031000084,1.4,2021-03-10T22:41:42.405994
2021031000083,20210310,83,2021031000083,1.2,2021-03-10T22:41:38.535913
2021031000082,20210310,82,2021031000082,1.2,2021-03-10T22:41:32.516062
2021031000081,20210310,81,2021031000081,1.0,2021-03-10T22:41:28.837116
2021031000080,20210310,80,2021031000080,1.0,2021-03-10T22:41:23.027035
2021031000079,20210310,79,2021031000079,0.8,2021-03-10T22:41:19.551776
2021031000078,20210310,78,2021031000078,0.8,2021-03-10T22:41:13.929141
2021031000077,20210310,77,2021031000077,0.6,2021-03-10T22:41:10.533889
2021031000076,20210310,76,2021031000076,0.6,2021-03-10T22:41:05.115935
2021031000075,20210310,75,2021031000075,0.4,2021-03-10T22:41:02.033434
2021031000074,20210310,74,2021031000074,0.4,2021-03-10T22:40:56.814649
2021031000073,20210310,73,2021031000073,0.2,2021-03-10T22:40:53.956519
2021031000072,20210310,72,2021031000072,0.2,2021-03-10T22:40:48.944767
2021031000071,20210310,71,2021031000071,2.0,2021-03-10T22:40:22.558725
2021031000070,20210310,70,2021031000070,2.0,2021-03-10T22:40:17.987318
2021031000069,20210310,69,2021031000069,2.0,2021-03-10T22:40:13.415998
2021031000068,20210310,68,2021031000068,2.0,2021-03-10T22:40:08.850466
2021031000067,20210310,67,2021031000067,2.0,2021-03-10T22:40:04.288218
2021031000066,20210310,66,2021031000066,2.0,2021-03-10T22:39:59.722903
2021031000065,20210310,65,2021031000065,2.0,2021-03-10T22:39:55.155021
2021031000064,20210310,64,2021031000064,2.0,2021-03-10T22:39:50.581118
2021031000063,20210310,63,2021031000063,2.0,2021-03-10T22:39:46.000837
2021031000062,20210310,62,2021031000062,2.0,2021-03-10T22:39:41.411892
2021030900111,20210309,111,2021030900111,4.0,2021-03-09T21:20:19.679951
2021030900110,20210309,110,2021030900110,4.0,2021-03-09T21:20:13.004039
2021030900109,20210309,109,2021030900109,3.8,2021-03-09T21:20:06.542857
2021030900108,20210309,108,2021030900108,3.8,2021-03-09T21:20:00.068275
2021030900107,20210309,107,2021030900107,3.6,2021-03-09T21:19:53.809631
2021030900106,20210309,106,2021030900106,3.6,2021-03-09T21:19:47.526502
2021030900105,20210309,105,2021030900105,3.4,2021-03-09T21:19:41.471288
2021030900104,20210309,104,2021030900104,3.4,2021-03-09T21:19:35.407459
2021030900103,20210309,103,2021030900103,3.2,2021-03-09T21:19:29.553574
2021030900102,20210309,102,2021030900102,3.2,2021-03-09T21:19:23.688915
2021030900101,20210309,101,2021030900101,3.0,2021-03-09T21:19:18.035331
2021030900100,20210309,100,2021030900100,3.0,2021-03-09T21:19:12.367560
2021030900099,20210309,99,2021030900099,2.8,2021-03-09T21:19:06.912359
2021030900098,20210309,98,2021030900098,2.8,2021-03-09T21:19:01.435887
2021030900097,20210309,97,2021030900097,2.6,2021-03-09T21:18:56.112523
2021030900096,20210309,96,2021030900096,2.6,2021-03-09T21:18:50.849692
2021030900095,20210309,95,2021030900095,2.4,2021-03-09T21:18:45.780215
2021030900094,20210309,94,2021030900094,2.4,2021-03-09T21:18:40.702297
2021030900093,20210309,93,2021030900093,2.2,2021-03-09T21:18:35.837390
2021030900092,20210309,92,2021030900092,2.2,2021-03-09T21:18:30.960066
2021030900091,20210309,91,2021030900091,2.0,2021-03-09T21:18:26.260183
2021030900090,20210309,90,2021030900090,2.0,2021-03-09T21:18:21.583886
2021030900089,20210309,89,2021030900089,1.8,2021-03-09T21:18:17.111010
2021030900088,20210309,88,2021030900088,1.8,2021-03-09T21:18:10.466099
2021030900087,20210309,87,2021030900087,1.6,2021-03-09T21:18:06.182447
2021030900086,20210309,86,2021030900086,1.6,2021-03-09T21:17:59.760232
2021030900085,20210309,85,2021030900085,1.4,2021-03-09T21:17:55.680432
2021030900084,20210309,84,2021030900084,1.4,2021-03-09T21:17:49.463097
2021030900083,20210309,83,2021030900083,1.2,2021-03-09T21:17:45.593180
2021030900082,20210309,82,2021030900082,1.2,2021-03-09T21:17:39.565035
2021030900081,20210309,81,2021030900081,1.0,2021-03-09T21:17:35.912544
2021030900080,20210309,80,2021030900080,1.0,2021-03-09T21:17:30.095344
2021030900079,20210309,79,2021030900079,0.8,2021-03-09T21:17:26.637893
2021030900078,20210309,78,2021030900078,0.8,2021-03-09T21:17:21.009339
2021030900077,20210309,77,2021030900077,0.6,2021-03-09T21:17:17.728792
2021030900076,20210309,76,2021030900076,0.6,2021-03-09T21:17:12.309109
2021030900075,20210309,75,2021030900075,0.4,2021-03-09T21:17:09.201103
2021030900074,20210309,74,2021030900074,0.4,2021-03-09T21:17:03.950247
2021030900073,20210309,73,2021030900073,0.2,2021-03-09T21:17:00.975719
2021030900072,20210309,72,2021030900072,0.2,2021-03-09T21:16:55.857616
2021030900071,20210309,71,2021030900071,2.0,2021-03-09T21:16:41.589002
2021030900070,20210309,70,2021030900070,2.0,2021-03-09T21:16:37.014857
2021030900069,20210309,69,2021030900069,2.0,2021-03-09T21:16:32.337203
2021030900068,20210309,68,2021030900068,2.0,2021-03-09T21:16:27.772562
2021030900067,20210309,67,2021030900067,2.0,2021-03-09T21:16:23.201846
2021030900066,20210309,66,2021030900066,2.0,2021-03-09T21:16:18.635780
2021030900065,20210309,65,2021030900065,2.0,2021-03-09T21:16:14.063966
2021030900064,20210309,64,2021030900064,2.0,2021-03-09T21:16:09.488836
2021030900063,20210309,63,2021030900063,2.0,2021-03-09T21:16:04.927054
2021030900062,20210309,62,2021030900062,2.0,2021-03-09T21:16:00.340035
2021021800119,20210218,119,2021021800119,0.2,2021-02-18T23:14:03.377734
2021021800118,20210218,118,2021021800118,0.2,2021-02-18T23:10:30.140841
2021021800116,20210218,116,2021021800116,4.0,2021-02-18T22:12:21.363402
2021021800115,20210218,115,2021021800115,4.0,2021-02-18T22:12:14.696493
2021021800114,20210218,114,2021021800114,3.8,2021-02-18T22:12:08.230818
2021021800113,20210218,113,2021021800113,3.8,2021-02-18T22:12:01.771312
2021021800112,20210218,112,2021021800112,3.6,2021-02-18T22:11:55.507666
2021021800111,20210218,111,2021021800111,3.6,2021-02-18T22:11:49.244721
2021021800110,20210218,110,2021021800110,3.4,2021-02-18T22:11:43.187493
2021021800109,20210218,109,2021021800109,3.4,2021-02-18T22:11:37.130170
2021021800108,20210218,108,2021021800108,3.2,2021-02-18T22:11:31.264915
2021021800107,20210218,107,2021021800107,3.2,2021-02-18T22:11:25.402347
2021021800106,20210218,106,2021021800106,3.0,2021-02-18T22:11:19.736278
2021021800105,20210218,105,2021021800105,3.0,2021-02-18T22:11:14.062390
2021021800104,20210218,104,2021021800104,2.8,2021-02-18T22:11:08.584137
2021021800103,20210218,103,2021021800103,2.8,2021-02-18T22:11:03.117730
2021021800102,20210218,102,2021021800102,2.6,2021-02-18T22:10:57.839183
2021021800101,20210218,101,2021021800101,2.6,2021-02-18T22:10:52.565897
2021021800100,20210218,100,2021021800100,2.4,2021-02-18T22:10:47.492299
2021021800099,20210218,99,2021021800099,2.4,2021-02-18T22:10:42.431082
2021021800098,20210218,98,2021021800098,2.2,2021-02-18T22:10:37.569389
2021021800097,20210218,97,2021021800097,2.2,2021-02-18T22:10:32.707696
2021021800096,20210218,96,2021021800096,2.0,2021-02-18T22:10:27.970617
2021021800095,20210218,95,2021021800095,2.0,2021-02-18T22:10:23.311410
2021021800094,20210218,94,2021021800094,1.8,2021-02-18T22:10:18.783956
2021021800093,20210218,93,2021021800093,1.8,2021-02-18T22:10:12.161101
2021021800092,20210218,92,2021021800092,1.6,2021-02-18T22:10:07.902878
2021021800091,20210218,91,2021021800091,1.6,2021-02-18T22:10:01.490978
2021021800090,20210218,90,2021021800090,1.4,2021-02-18T22:09:57.413175
2021021800089,20210218,89,2021021800089,1.4,2021-02-18T22:09:51.189627
2021021800088,20210218,88,2021021800088,1.2,2021-02-18T22:09:47.324013
2021021800087,20210218,87,2021021800087,1.2,2021-02-18T22:09:41.312025
2021021800086,20210218,86,2021021800086,1.0,2021-02-18T22:09:37.648051
2021021800085,20210218,85,2021021800085,1.0,2021-02-18T22:09:31.822747
2021021800084,20210218,84,2021021800084,0.8,2021-02-18T22:09:28.352742
2021021800083,20210218,83,2021021800083,0.8,2021-02-18T22:09:22.738435
2021021800082,20210218,82,2021021800082,0.6,2021-02-18T22:09:19.435268
2021021800081,20210218,81,2021021800081,0.6,2021-02-18T22:09:14.024814
2021021800080,20210218,80,2021021800080,0.4,2021-02-18T22:09:10.925482
2021021800079,20210218,79,2021021800079,0.4,2021-02-18T22:09:05.655807
2021021800078,20210218,78,2021021800078,0.2,2021-02-18T22:09:02.685600
2021021800077,20210218,77,2021021800077,0.2,2021-02-18T22:08:57.604001
2021021800076,20210218,76,2021021800076,2.0,2021-02-18T22:08:31.152114
2021021800075,20210218,75,2021021800075,2.0,2021-02-18T22:08:26.588509
2021021800074,20210218,74,2021021800074,2.0,2021-02-18T22:08:22.013733
2021021800073,20210218,73,2021021800073,2.0,2021-02-18T22:08:17.448902
2021021800072,20210218,72,2021021800072,2.0,2021-02-18T22:08:12.868544
2021021800071,20210218,71,2021021800071,2.0,2021-02-18T22:08:08.309276
2021021800070,20210218,70,2021021800070,2.0,2021-02-18T22:08:03.740686
2021021800069,20210218,69,2021021800069,2.0,2021-02-18T22:07:59.146893
2021021800068,20210218,68,2021021800068,2.0,2021-02-18T22:07:54.566665
2021021800067,20210218,67,2021021800067,2.0,2021-02-18T22:07:49.990852
2021021700135,20210217,135,2021021700135,4.0,2021-02-17T21:05:32.126352
2021021700134,20210217,134,2021021700134,4.0,2021-02-17T21:05:25.558388
2021021700133,20210217,133,2021021700133,3.8,2021-02-17T21:05:19.093180
2021021700132,20210217,132,2021021700132,3.8,2021-02-17T21:05:12.713058
2021021700131,20210217,131,2021021700131,3.6,2021-02-17T21:05:06.429238
2021021700130,20210217,130,2021021700130,3.6,2021-02-17T21:05:00.213847
2021021700129,20210217,129,2021021700129,3.4,2021-02-17T21:04:54.140247
2021021700128,20210217,128,2021021700128,3.4,2021-02-17T21:04:48.184427
2021021700127,20210217,127,2021021700127,3.2,2021-02-17T21:04:42.320459
2021021700126,20210217,126,2021021700126,3.2,2021-02-17T21:04:36.557855
2021021700125,20210217,125,2021021700125,3.0,2021-02-17T21:04:30.888062
2021021700124,20210217,124,2021021700124,3.0,2021-02-17T21:04:25.306907
2021021700123,20210217,123,2021021700123,2.8,2021-02-17T21:04:19.826979
2021021700122,20210217,122,2021021700122,2.8,2021-02-17T21:04:14.462982
2021021700121,20210217,121,2021021700121,2.6,2021-02-17T21:04:09.186845
2021021700120,20210217,120,2021021700120,2.6,2021-02-17T21:04:04.014379
2021021700119,20210217,119,2021021700119,2.4,2021-02-17T21:03:58.938776
2021021700118,20210217,118,2021021700118,2.4,2021-02-17T21:03:53.974708
2021021700117,20210217,117,2021021700117,2.2,2021-02-17T21:03:49.079863
2021021700116,20210217,116,2021021700116,2.2,2021-02-17T21:03:44.314877
2021021700115,20210217,115,2021021700115,2.0,2021-02-17T21:03:39.650971
2021021700114,20210217,114,2021021700114,2.0,2021-02-17T21:03:35.092048
2021021700113,20210217,113,2021021700113,1.8,2021-02-17T21:03:30.630257
2021021700112,20210217,112,2021021700112,1.8,2021-02-17T21:03:26.275879
2021021700111,20210217,111,2021021700111,1.6,2021-02-17T21:03:22.014043
2021021700110,20210217,110,2021021700110,1.6,2021-02-17T21:03:17.844388
2021021700109,20210217,109,2021021700109,1.4,2021-02-17T21:03:13.776279
2021021700108,20210217,108,2021021700108,1.4,2021-02-17T21:03:09.809827
2021021700107,20210217,107,2021021700107,1.2,2021-02-17T21:03:05.937206
