,day,seq_num,exposure_id,exposure_time,time,Flux
2021100700094,20211007,94,2021100700094,2.2,2021-10-07T18:20:42.819590,59693.42578125
2021100700093,20211007,93,2021100700093,2.2,2021-10-07T18:20:37.703043,59696.49609375
2021100700092,20211007,92,2021100700092,2.0,2021-10-07T18:20:32.687652,54284.08203125
2021100700091,20211007,91,2021100700091,2.0,2021-10-07T18:20:27.692048,54288.8046875
2021100700090,20211007,90,2021100700090,1.8,2021-10-07T18:20:22.969259,48867.68359375
2021100700089,20211007,89,2021100700089,1.8,2021-10-07T18:20:16.121420,48869.03515625
2021100700088,20211007,88,2021100700088,1.6,2021-10-07T18:20:11.568132,43432.15625
2021100700087,20211007,87,2021100700087,1.6,2021-10-07T18:20:04.808343,43439.2421875
2021100700086,20211007,86,2021100700086,1.4,2021-10-07T18:20:00.557635,38004.984375
2021100700085,20211007,85,2021100700085,1.4,2021-10-07T18:19:54.111996,38013.3046875
2021100700084,20211007,84,2021100700084,1.2,2021-10-07T18:19:50.113586,32570.271484375
2021100700083,20211007,83,2021100700083,1.2,2021-10-07T18:19:43.807258,32565.373046875
2021100700082,20211007,82,2021100700082,1.0,2021-10-07T18:19:39.825255,27132.90234375
2021100700081,20211007,81,2021100700081,1.0,2021-10-07T18:19:33.663492,27125.572265625
2021100700080,20211007,80,2021100700080,0.8,2021-10-07T18:19:29.871500,21698.3125
2021100700079,20211007,79,2021100700079,0.8,2021-10-07T18:19:23.990814,21698.177734375
2021100700078,20211007,78,2021100700078,0.6,2021-10-07T18:19:20.393904,16266.396484375
2021100700077,20211007,77,2021100700077,0.6,2021-10-07T18:19:14.728656,16267.552734375
2021100700076,20211007,76,2021100700076,0.4,2021-10-07T18:19:11.489563,10840.3525390625
2021100700075,20211007,75,2021100700075,0.4,2021-10-07T18:19:06.087723,10842.2607421875
2021100700074,20211007,74,2021100700074,0.2,2021-10-07T18:19:02.880935,5424.40380859375
2021100700073,20211007,73,2021100700073,0.2,2021-10-07T18:18:57.673339,5423.73095703125
2021100700072,20211007,72,2021100700072,2.0,2021-10-07T18:18:07.696400,54323.31640625
2021100700071,20211007,71,2021100700071,2.0,2021-10-07T18:18:03.072669,54327.44140625
2021100700070,20211007,70,2021100700070,2.0,2021-10-07T18:17:58.438968,54327.41015625
2021100700069,20211007,69,2021100700069,2.0,2021-10-07T18:17:53.812135,54323.2578125
2021100700068,20211007,68,2021100700068,2.0,2021-10-07T18:17:49.181865,54327.015625
2021100700067,20211007,67,2021100700067,2.0,2021-10-07T18:17:44.559162,54323.0859375
2021100700066,20211007,66,2021100700066,2.0,2021-10-07T18:17:39.931483,54328.2421875
2021100700065,20211007,65,2021100700065,2.0,2021-10-07T18:17:35.308202,54330.34765625
2021100700064,20211007,64,2021100700064,2.0,2021-10-07T18:17:30.677231,54330.73828125
2021100700063,20211007,63,2021100700063,2.0,2021-10-07T18:17:26.055082,54335.5078125
2021100600135,20211006,135,2021100600135,16.0,2021-10-06T23:04:41.983911,92017.421875
2021100600134,20211006,134,2021100600134,16.0,2021-10-06T23:04:12.050656,103458.03125
2021100600133,20211006,133,2021100600133,16.0,2021-10-06T23:03:48.474213,113385.8984375
2021100600132,20211006,132,2021100600132,16.0,2021-10-06T23:03:24.789312,123992.328125
2021100600131,20211006,131,2021100600131,8.0,2021-10-06T23:03:04.345724,67966.0390625
2021100600130,20211006,130,2021100600130,8.0,2021-10-06T23:02:45.400952,73031.3984375
2021100600129,20211006,129,2021100600129,8.0,2021-10-06T23:02:29.502945,77556.1484375
2021100600128,20211006,128,2021100600128,8.0,2021-10-06T23:01:56.781857,87748.6484375
2021100600127,20211006,127,2021100600127,4.0,2021-10-06T23:00:14.575953,64140.49609375
2021100600126,20211006,126,2021100600126,4.0,2021-10-06T22:59:58.451977,67924.3125
2021100600125,20211006,125,2021100600125,4.0,2021-10-06T22:59:45.587881,71051.1875
2021100600124,20211006,124,2021100600124,4.0,2021-10-06T22:59:06.800502,81380.9375
2021100600123,20211006,123,2021100600123,4.0,2021-10-06T22:58:50.822567,86002.578125
2021100600122,20211006,122,2021100600122,4.0,2021-10-06T22:58:38.177521,89804.625
2021100600121,20211006,121,2021100600121,2.0,2021-10-06T22:58:25.781238,46975.0078125
2021100600120,20211006,120,2021100600120,2.0,2021-10-06T22:57:22.567421,57861.8203125
2021100600119,20211006,119,2021100600119,2.0,2021-10-06T22:57:09.376915,60354.77734375
2021100600118,20211006,118,2021100600118,2.0,2021-10-06T22:56:59.544032,62268.046875
2021100600117,20211006,117,2021100600117,2.0,2021-10-06T22:56:44.185560,65346.75390625
2021100600113,20211006,113,2021100600113,4.0,2021-10-06T20:30:18.327188,105778.546875
2021100600112,20211006,112,2021100600112,4.0,2021-10-06T20:30:11.504707,105775.140625
2021100600111,20211006,111,2021100600111,3.8,2021-10-06T20:30:04.862940,100433.609375
2021100600110,20211006,110,2021100600110,3.8,2021-10-06T20:29:58.061705,100430.5546875
2021100600109,20211006,109,2021100600109,3.6,2021-10-06T20:29:51.625052,95099.2265625
2021100600108,20211006,108,2021100600108,3.6,2021-10-06T20:29:45.101826,95100.5625
2021100600107,20211006,107,2021100600107,3.4,2021-10-06T20:29:38.787887,89779.8125
2021100600106,20211006,106,2021100600106,3.4,2021-10-06T20:29:32.432813,89775.875
2021100600105,20211006,105,2021100600105,3.2,2021-10-06T20:29:26.390947,84440.9765625
2021100600104,20211006,104,2021100600104,3.2,2021-10-06T20:29:20.307472,84441.1875
2021100600103,20211006,103,2021100600103,3.0,2021-10-06T20:29:14.373234,79132.8203125
2021100600102,20211006,102,2021100600102,3.0,2021-10-06T20:29:08.538944,79134.5546875
2021100600101,20211006,101,2021100600101,2.8,2021-10-06T20:29:02.386280,73845.2890625
2021100600100,20211006,100,2021100600100,2.8,2021-10-06T20:28:56.738450,73845.6484375
2021100600099,20211006,99,2021100600099,2.6,2021-10-06T20:28:51.292943,68570.9453125
2021100600098,20211006,98,2021100600098,2.6,2021-10-06T20:28:45.741380,68577.671875
2021100600097,20211006,97,2021100600097,2.4,2021-10-06T20:28:40.518008,63324.96484375
2021100600096,20211006,96,2021100600096,2.4,2021-10-06T20:28:35.235158,63324.40234375
2021100600095,20211006,95,2021100600095,2.2,2021-10-06T20:28:30.116191,58070.19921875
2021100600094,20211006,94,2021100600094,2.2,2021-10-06T20:28:25.041141,58069.6171875
2021100600093,20211006,93,2021100600093,2.0,2021-10-06T20:28:19.834073,52802.79296875
2021100600092,20211006,92,2021100600092,2.0,2021-10-06T20:28:14.919208,52806.5703125
2021100600091,20211006,91,2021100600091,1.8,2021-10-06T20:28:10.181680,47526.04296875
2021100600090,20211006,90,2021100600090,1.8,2021-10-06T20:28:03.405588,47524.23828125
2021100600089,20211006,89,2021100600089,1.6,2021-10-06T20:27:58.975324,42239.44140625
2021100600088,20211006,88,2021100600088,1.6,2021-10-06T20:27:52.111224,42240.54296875
2021100600087,20211006,87,2021100600087,1.4,2021-10-06T20:27:47.813109,36953.55078125
2021100600086,20211006,86,2021100600086,1.4,2021-10-06T20:27:41.323873,36953.15234375
2021100600085,20211006,85,2021100600085,1.2,2021-10-06T20:27:37.137249,31665.015625
2021100600084,20211006,84,2021100600084,1.2,2021-10-06T20:27:30.922402,31661.638671875
2021100600083,20211006,83,2021100600083,1.0,2021-10-06T20:27:26.980133,26377.78515625
2021100600082,20211006,82,2021100600082,1.0,2021-10-06T20:27:20.856871,26373.77734375
2021100600081,20211006,81,2021100600081,0.8,2021-10-06T20:27:17.044747,21091.82421875
2021100600080,20211006,80,2021100600080,0.8,2021-10-06T20:27:11.177315,21088.97265625
2021100600079,20211006,79,2021100600079,0.6,2021-10-06T20:27:07.748280,15812.603515625
2021100600078,20211006,78,2021100600078,0.6,2021-10-06T20:27:02.174244,15811.822265625
2021100600077,20211006,77,2021100600077,0.4,2021-10-06T20:26:58.956423,10539.9677734375
2021100600076,20211006,76,2021100600076,0.4,2021-10-06T20:26:53.530167,10539.2265625
2021100600075,20211006,75,2021100600075,0.2,2021-10-06T20:26:50.369775,5275.5380859375
2021100600074,20211006,74,2021100600074,0.2,2021-10-06T20:26:44.874450,5273.19287109375
2021100600073,20211006,73,2021100600073,2.0,2021-10-06T20:19:15.163591,52807.0703125
2021100600072,20211006,72,2021100600072,2.0,2021-10-06T20:19:10.548129,52801.10546875
2021100600071,20211006,71,2021100600071,2.0,2021-10-06T20:19:05.923880,52802.453125
2021100600070,20211006,70,2021100600070,2.0,2021-10-06T20:19:01.298266,52802.67578125
2021100600069,20211006,69,2021100600069,2.0,2021-10-06T20:18:56.664383,52803.1484375
2021100600068,20211006,68,2021100600068,2.0,2021-10-06T20:18:52.028669,52805.7734375
2021100600067,20211006,67,2021100600067,2.0,2021-10-06T20:18:47.403564,52806.0625
2021100600066,20211006,66,2021100600066,2.0,2021-10-06T20:18:42.783100,52809.421875
2021100600065,20211006,65,2021100600065,2.0,2021-10-06T20:18:38.171569,52809.26953125
2021100600064,20211006,64,2021100600064,2.0,2021-10-06T20:18:33.534239,52802.1875
2021100500141,20211005,141,2021100500141,12.0,2021-10-05T23:08:56.629982,21652.373046875
2021100500140,20211005,140,2021100500140,12.0,2021-10-05T23:08:27.277786,24350.904296875
2021100500139,20211005,139,2021100500139,12.0,2021-10-05T23:07:51.220128,28118.42578125
2021100500138,20211005,138,2021100500138,8.0,2021-10-05T23:07:04.751573,22696.32421875
2021100500137,20211005,137,2021100500137,8.0,2021-10-05T23:06:40.895851,24946.712890625
2021100500136,20211005,136,2021100500136,8.0,2021-10-05T23:06:05.060016,28738.337890625
2021100500135,20211005,135,2021100500135,4.0,2021-10-05T23:05:39.732133,15975.6826171875
2021100500134,20211005,134,2021100500134,4.0,2021-10-05T23:05:12.850622,17747.109375
2021100500133,20211005,133,2021100500133,6.0,2021-10-05T23:04:50.944316,28918.25390625
2021100500132,20211005,132,2021100500132,6.0,2021-10-05T23:04:25.704612,31913.533203125
2021100500131,20211005,131,2021100500131,4.0,2021-10-05T23:03:32.308704,26241.62109375
2021100500130,20211005,130,2021100500130,4.0,2021-10-05T23:02:42.531046,31765.7265625
2021100500129,20211005,129,2021100500129,4.0,2021-10-05T23:01:53.910379,38199.36328125
2021100500112,20211005,112,2021100500112,4.0,2021-10-05T20:27:29.659960,122469.890625
2021100500111,20211005,111,2021100500111,4.0,2021-10-05T20:27:22.741851,122470.484375
2021100500110,20211005,110,2021100500110,3.8,2021-10-05T20:27:16.002314,116337.484375
2021100500109,20211005,109,2021100500109,3.8,2021-10-05T20:27:09.319982,116344.1171875
2021100500108,20211005,108,2021100500108,3.6,2021-10-05T20:27:02.794631,110170.765625
2021100500107,20211005,107,2021100500107,3.6,2021-10-05T20:26:55.880108,110166.296875
2021100500106,20211005,106,2021100500106,3.4,2021-10-05T20:26:49.624912,103984.65625
2021100500105,20211005,105,2021100500105,3.4,2021-10-05T20:26:43.261016,103979.6875
2021100500104,20211005,104,2021100500104,3.2,2021-10-05T20:26:37.244095,97800.6171875
2021100500103,20211005,103,2021100500103,3.2,2021-10-05T20:26:31.222507,97799.9609375
2021100500102,20211005,102,2021100500102,3.0,2021-10-05T20:26:25.402301,91635.09375
2021100500101,20211005,101,2021100500101,3.0,2021-10-05T20:26:19.563864,91634.5078125
2021100500100,20211005,100,2021100500100,2.8,2021-10-05T20:26:13.838672,85473.9765625
2021100500099,20211005,99,2021100500099,2.8,2021-10-05T20:26:08.073519,85471.796875
2021100500098,20211005,98,2021100500098,2.6,2021-10-05T20:26:02.557510,79329.5078125
2021100500097,20211005,97,2021100500097,2.6,2021-10-05T20:25:57.066859,79330.1015625
2021100500096,20211005,96,2021100500096,2.4,2021-10-05T20:25:51.760076,73211.90625
2021100500095,20211005,95,2021100500095,2.4,2021-10-05T20:25:46.353147,73214.5625
2021100500094,20211005,94,2021100500094,2.2,2021-10-05T20:25:41.327570,67129.375
2021100500093,20211005,93,2021100500093,2.2,2021-10-05T20:25:36.147337,67129.921875
2021100500092,20211005,92,2021100500092,2.0,2021-10-05T20:25:31.203606,61051.640625
2021100500091,20211005,91,2021100500091,2.0,2021-10-05T20:25:26.264767,61047.78125
2021100500090,20211005,90,2021100500090,1.8,2021-10-05T20:25:21.542713,54963.7734375
2021100500089,20211005,89,2021100500089,1.8,2021-10-05T20:25:14.665662,54963.046875
2021100500088,20211005,88,2021100500088,1.6,2021-10-05T20:25:10.137602,48862.3828125
2021100500087,20211005,87,2021100500087,1.6,2021-10-05T20:25:03.457534,48859.67578125
2021100500086,20211005,86,2021100500086,1.4,2021-10-05T20:24:59.030588,42750.375
2021100500085,20211005,85,2021100500085,1.4,2021-10-05T20:24:52.703862,42749.2265625
2021100500084,20211005,84,2021100500084,1.2,2021-10-05T20:24:48.492250,36636.91796875
2021100500083,20211005,83,2021100500083,1.2,2021-10-05T20:24:42.216301,36632.0546875
2021100500082,20211005,82,2021100500082,1.0,2021-10-05T20:24:38.098676,30519.30078125
2021100500081,20211005,81,2021100500081,1.0,2021-10-05T20:24:32.119114,30516.994140625
2021100500080,20211005,80,2021100500080,0.8,2021-10-05T20:24:28.425349,24405.369140625
2021100500079,20211005,79,2021100500079,0.8,2021-10-05T20:24:22.516531,24404.216796875
2021100500078,20211005,78,2021100500078,0.6,2021-10-05T20:24:19.079159,18296.525390625
2021100500077,20211005,77,2021100500077,0.6,2021-10-05T20:24:13.479791,18295.587890625
2021100500076,20211005,76,2021100500076,0.4,2021-10-05T20:24:10.209179,12197.7900390625
2021100500075,20211005,75,2021100500075,0.4,2021-10-05T20:24:04.648260,12194.05859375
2021100500074,20211005,74,2021100500074,0.2,2021-10-05T20:24:01.548375,6100.5419921875
2021100500073,20211005,73,2021100500073,0.2,2021-10-05T20:23:56.360944,6101.5791015625
2021100500072,20211005,72,2021100500072,2.0,2021-10-05T20:23:28.397515,61051.16796875
2021100500071,20211005,71,2021100500071,2.0,2021-10-05T20:23:23.784810,61049.3984375
2021100500070,20211005,70,2021100500070,2.0,2021-10-05T20:23:19.139298,61048.921875
2021100500069,20211005,69,2021100500069,2.0,2021-10-05T20:23:14.533581,61049.06640625
2021100500068,20211005,68,2021100500068,2.0,2021-10-05T20:23:09.893418,61056.9921875
2021100500067,20211005,67,2021100500067,2.0,2021-10-05T20:23:05.246575,61055.703125
2021100500066,20211005,66,2021100500066,2.0,2021-10-05T20:23:00.607240,61053.03515625
2021100500065,20211005,65,2021100500065,2.0,2021-10-05T20:22:55.990024,61054.26953125
2021100500064,20211005,64,2021100500064,2.0,2021-10-05T20:22:51.367762,61057.13671875
2021100500063,20211005,63,2021100500063,2.0,2021-10-05T20:22:46.729482,61057.56640625
2021091300087,20210913,87,2021091300087,0.35,2021-09-13T14:54:37.716345,9882.119140625
2021091300086,20210913,86,2021091300086,0.35,2021-09-13T14:54:34.754397,9883.4775390625
2021091300085,20210913,85,2021091300085,0.1,2021-09-13T14:54:32.076715,2830.6376953125
2021091300084,20210913,84,2021091300084,0.1,2021-09-13T14:54:29.383315,2832.15966796875
2021091300071,20210913,71,2021091300071,1.6,2021-09-13T14:37:35.528460,45274.34375
2021091300070,20210913,70,2021091300070,1.6,2021-09-13T14:37:31.338829,45272.85546875
2021091300069,20210913,69,2021091300069,1.35,2021-09-13T14:37:27.399636,38186.421875
2021091300068,20210913,68,2021091300068,1.35,2021-09-13T14:37:23.453610,38193.67578125
2021091300067,20210913,67,2021091300067,1.0,2021-09-13T14:37:19.874292,28272.69140625
2021091300066,20210913,66,2021091300066,1.0,2021-09-13T14:37:16.141483,28272.80859375
2021091300065,20210913,65,2021091300065,0.8,2021-09-13T14:37:12.756452,22610.181640625
2021091300064,20210913,64,2021091300064,0.8,2021-09-13T14:37:09.368734,22613.275390625
2021091300063,20210913,63,2021091300063,0.6,2021-09-13T14:37:06.167130,16953.9921875
2021091300062,20210913,62,2021091300062,0.6,2021-09-13T14:37:02.973657,16955.83203125
2021091300061,20210913,61,2021091300061,0.35,2021-09-13T14:37:00.024272,9887.73046875
2021091300060,20210913,60,2021091300060,0.35,2021-09-13T14:36:57.092244,9888.1279296875
2021091300059,20210913,59,2021091300059,0.1,2021-09-13T14:36:54.400150,2831.053955078125
2021091300058,20210913,58,2021091300058,0.1,2021-09-13T14:36:51.712566,2832.029541015625
2021091300049,20210913,49,2021091300049,1.6,2021-09-13T14:19:28.732953,45237.24609375
2021091300048,20210913,48,2021091300048,1.6,2021-09-13T14:19:24.555202,45237.30078125
2021091300047,20210913,47,2021091300047,1.35,2021-09-13T14:19:20.623527,38158.41015625
2021091300046,20210913,46,2021091300046,1.35,2021-09-13T14:19:16.683453,38161.12890625
2021091300045,20210913,45,2021091300045,1.0,2021-09-13T14:19:13.106735,28251.166015625
2021091300044,20210913,44,2021091300044,1.0,2021-09-13T14:19:09.521610,28252.93359375
2021091300043,20210913,43,2021091300043,0.8,2021-09-13T14:19:06.145072,22593.58984375
2021091300042,20210913,42,2021091300042,0.8,2021-09-13T14:19:02.765277,22593.091796875
2021091300041,20210913,41,2021091300041,0.6,2021-09-13T14:18:59.582024,16935.41015625
2021091300040,20210913,40,2021091300040,0.6,2021-09-13T14:18:56.404725,16935.775390625
2021091300039,20210913,39,2021091300039,0.35,2021-09-13T14:18:53.491334,9876.779296875
2021091300038,20210913,38,2021091300038,0.35,2021-09-13T14:18:50.553786,9878.1865234375
2021091300037,20210913,37,2021091300037,0.1,2021-09-13T14:18:47.888216,2828.889404296875
2021091300036,20210913,36,2021091300036,0.1,2021-09-13T14:18:45.200114,2829.90234375
2021091300027,20210913,27,2021091300027,1.6,2021-09-13T13:52:40.050403,45289.3125
2021091300026,20210913,26,2021091300026,1.6,2021-09-13T13:52:35.865782,45296.23046875
2021091300025,20210913,25,2021091300025,1.35,2021-09-13T13:52:31.916309,38211.2421875
2021091300024,20210913,24,2021091300024,1.35,2021-09-13T13:52:27.972339,38209.046875
2021091300023,20210913,23,2021091300023,1.0,2021-09-13T13:52:24.380337,28288.86328125
2021091300022,20210913,22,2021091300022,1.0,2021-09-13T13:52:20.784222,28289.953125
2021091300021,20210913,21,2021091300021,0.8,2021-09-13T13:52:17.393004,22621.560546875
2021091300020,20210913,20,2021091300020,0.8,2021-09-13T13:52:14.005951,22621.814453125
2021091300019,20210913,19,2021091300019,0.6,2021-09-13T13:52:10.801626,16958.650390625
2021091300018,20210913,18,2021091300018,0.6,2021-09-13T13:52:07.600351,16958.982421875
2021091300017,20210913,17,2021091300017,0.35,2021-09-13T13:52:04.656556,9890.4892578125
2021091300016,20210913,16,2021091300016,0.35,2021-09-13T13:52:01.692492,9889.96484375
2021091300015,20210913,15,2021091300015,0.1,2021-09-13T13:51:59.002929,2832.54052734375
2021091300014,20210913,14,2021091300014,0.1,2021-09-13T13:51:56.304890,2833.916748046875
2021090900136,20210909,136,2021090900136,1.6,2021-09-09T21:32:32.092362,44368.86328125
2021090900135,20210909,135,2021090900135,1.6,2021-09-09T21:32:27.912374,44368.4296875
2021090900134,20210909,134,2021090900134,1.35,2021-09-09T21:32:23.969034,37429.125
2021090900133,20210909,133,2021090900133,1.35,2021-09-09T21:32:20.042638,37429.77734375
2021090900132,20210909,132,2021090900132,1.0,2021-09-09T21:32:16.454775,27709.974609375
2021090900131,20210909,131,2021090900131,1.0,2021-09-09T21:32:12.887811,27709.91015625
2021090900130,20210909,130,2021090900130,0.8,2021-09-09T21:32:09.504931,22160.052734375
2021090900129,20210909,129,2021090900129,0.8,2021-09-09T21:32:06.127702,22159.990234375
2021090900128,20210909,128,2021090900128,0.6,2021-09-09T21:32:02.937295,16614.31640625
2021090900127,20210909,127,2021090900127,0.6,2021-09-09T21:31:59.763582,16613.310546875
2021090900126,20210909,126,2021090900126,0.35,2021-09-09T21:31:56.822129,9690.0361328125
2021090900125,20210909,125,2021090900125,0.35,2021-09-09T21:31:53.880399,9689.0
2021090900124,20210909,124,2021090900124,0.1,2021-09-09T21:31:51.195363,2776.468017578125
2021090900123,20210909,123,2021090900123,0.1,2021-09-09T21:31:48.520764,2776.337158203125
2021090900114,20210909,114,2021090900114,4.0,2021-09-09T21:10:44.477696,112190.15625
2021090900113,20210909,113,2021090900113,4.0,2021-09-09T21:10:37.469810,112207.59375
2021090900112,20210909,112,2021090900112,3.8,2021-09-09T21:10:30.893266,106554.1640625
2021090900111,20210909,111,2021090900111,3.8,2021-09-09T21:10:24.329174,106561.9140625
2021090900110,20210909,110,2021090900110,3.6,2021-09-09T21:10:17.731937,100918.953125
2021090900109,20210909,109,2021090900109,3.6,2021-09-09T21:10:11.366046,100934.6328125
2021090900108,20210909,108,2021090900108,3.4,2021-09-09T21:10:05.062587,95282.6875
2021090900107,20210909,107,2021090900107,3.4,2021-09-09T21:09:58.796038,95291.8203125
2021090900106,20210909,106,2021090900106,3.2,2021-09-09T21:09:52.717755,89642.8046875
2021090900105,20210909,105,2021090900105,3.2,2021-09-09T21:09:46.711201,89650.2734375
2021090900104,20210909,104,2021090900104,3.0,2021-09-09T21:09:40.707948,84016.421875
2021090900103,20210909,103,2021090900103,3.0,2021-09-09T21:09:34.789945,84024.203125
2021090900102,20210909,102,2021090900102,2.8,2021-09-09T21:09:29.146479,78403.2421875
2021090900101,20210909,101,2021090900101,2.8,2021-09-09T21:09:23.477818,78403.578125
2021090900100,20210909,100,2021090900100,2.6,2021-09-09T21:09:18.088825,72807.9140625
2021090900099,20210909,99,2021090900099,2.6,2021-09-09T21:09:12.577974,72814.3515625
2021090900098,20210909,98,2021090900098,2.4,2021-09-09T21:09:07.400065,67239.84375
2021090900097,20210909,97,2021090900097,2.4,2021-09-09T21:09:02.103659,67246.8125
2021090900096,20210909,96,2021090900096,2.2,2021-09-09T21:08:56.999354,61671.9921875
2021090900095,20210909,95,2021090900095,2.2,2021-09-09T21:08:51.931968,61676.72265625
2021090900094,20210909,94,2021090900094,2.0,2021-09-09T21:08:47.058317,56093.51171875
2021090900093,20210909,93,2021090900093,2.0,2021-09-09T21:08:42.195552,56101.609375
2021090900092,20210909,92,2021090900092,1.8,2021-09-09T21:08:37.628258,50503.6015625
2021090900091,20210909,91,2021090900091,1.8,2021-09-09T21:08:30.854498,50505.22265625
2021090900090,20210909,90,2021090900090,1.6,2021-09-09T21:08:26.380594,44896.94921875
2021090900089,20210909,89,2021090900089,1.6,2021-09-09T21:08:19.690676,44905.47265625
2021090900088,20210909,88,2021090900088,1.4,2021-09-09T21:08:15.527561,39289.234375
2021090900087,20210909,87,2021090900087,1.4,2021-09-09T21:08:09.203211,39292.38671875
2021090900086,20210909,86,2021090900086,1.2,2021-09-09T21:08:05.129364,33677.22265625
2021090900085,20210909,85,2021090900085,1.2,2021-09-09T21:07:58.919649,33678.671875
2021090900084,20210909,84,2021090900084,1.0,2021-09-09T21:07:54.956300,28059.013671875
2021090900083,20210909,83,2021090900083,1.0,2021-09-09T21:07:49.038099,28060.12890625
2021090900082,20210909,82,2021090900082,0.8,2021-09-09T21:07:45.432601,22443.20703125
2021090900081,20210909,81,2021090900081,0.8,2021-09-09T21:07:39.712325,22443.896484375
2021090900080,20210909,80,2021090900080,0.6,2021-09-09T21:07:36.317461,16830.0078125
2021090900079,20210909,79,2021090900079,0.6,2021-09-09T21:07:30.769951,16831.201171875
2021090900078,20210909,78,2021090900078,0.4,2021-09-09T21:07:27.505292,11219.8994140625
2021090900077,20210909,77,2021090900077,0.4,2021-09-09T21:07:21.881827,11221.4140625
2021090900076,20210909,76,2021090900076,0.2,2021-09-09T21:07:18.798643,5614.705078125
2021090900075,20210909,75,2021090900075,0.2,2021-09-09T21:07:13.601139,5615.099609375
2021090900074,20210909,74,2021090900074,2.0,2021-09-09T21:05:09.692462,56399.83984375
2021090900073,20210909,73,2021090900073,2.0,2021-09-09T21:05:05.128996,56410.44921875
2021090900072,20210909,72,2021090900072,2.0,2021-09-09T21:05:00.559741,56420.16796875
2021090900071,20210909,71,2021090900071,2.0,2021-09-09T21:04:55.985595,56427.40625
2021090900070,20210909,70,2021090900070,2.0,2021-09-09T21:04:51.395448,56437.890625
2021090900069,20210909,69,2021090900069,2.0,2021-09-09T21:04:46.812342,56437.9296875
2021090900068,20210909,68,2021090900068,2.0,2021-09-09T21:04:42.236780,56450.37109375
2021090900067,20210909,67,2021090900067,2.0,2021-09-09T21:04:37.666013,56461.3203125
2021090900066,20210909,66,2021090900066,2.0,2021-09-09T21:04:33.086847,56468.34765625
2021090900065,20210909,65,2021090900065,2.0,2021-09-09T21:04:28.505228,56478.22265625
2021090800123,20210908,123,2021090800123,4.0,2021-09-08T20:31:57.990280,122625.84375
2021090800122,20210908,122,2021090800122,4.0,2021-09-08T20:31:51.099473,122615.7421875
2021090800121,20210908,121,2021090800121,3.8,2021-09-08T20:31:44.539476,116485.9140625
2021090800120,20210908,120,2021090800120,3.8,2021-09-08T20:31:37.962604,116477.2578125
2021090800119,20210908,119,2021090800119,3.6,2021-09-08T20:31:31.455033,110299.8515625
2021090800118,20210908,118,2021090800118,3.6,2021-09-08T20:31:25.085323,110291.109375
2021090800117,20210908,117,2021090800117,3.4,2021-09-08T20:31:18.861015,104114.640625
2021090800116,20210908,116,2021090800116,3.4,2021-09-08T20:31:12.527282,104116.15625
2021090800115,20210908,115,2021090800115,3.2,2021-09-08T20:31:06.501599,97921.7265625
2021090800114,20210908,114,2021090800114,3.2,2021-09-08T20:31:00.541200,97925.78125
2021090800113,20210908,113,2021090800113,3.0,2021-09-08T20:30:54.775512,91753.140625
2021090800112,20210908,112,2021090800112,3.0,2021-09-08T20:30:49.001771,91749.40625
2021090800111,20210908,111,2021090800111,2.8,2021-09-08T20:30:43.443659,85590.359375
2021090800110,20210908,110,2021090800110,2.8,2021-09-08T20:30:37.787656,85597.234375
2021090800109,20210908,109,2021090800109,2.6,2021-09-08T20:30:32.289299,79441.0078125
2021090800108,20210908,108,2021090800108,2.6,2021-09-08T20:30:26.858791,79443.53125
2021090800107,20210908,107,2021090800107,2.4,2021-09-08T20:30:21.619365,73315.5625
2021090800106,20210908,106,2021090800106,2.4,2021-09-08T20:30:16.363091,73312.53125
2021090800105,20210908,105,2021090800105,2.2,2021-09-08T20:30:11.231553,67210.4921875
2021090800104,20210908,104,2021090800104,2.2,2021-09-08T20:30:06.237962,67215.546875
2021090800103,20210908,103,2021090800103,2.0,2021-09-08T20:30:01.372985,61138.60546875
2021090800102,20210908,102,2021090800102,2.0,2021-09-08T20:29:56.602616,61135.9140625
2021090800101,20210908,101,2021090800101,1.8,2021-09-08T20:29:51.500731,55047.30078125
2021090800100,20210908,100,2021090800100,1.8,2021-09-08T20:29:44.654560,55047.2578125
2021090800099,20210908,99,2021090800099,1.6,2021-09-08T20:29:40.193114,48935.67578125
2021090800098,20210908,98,2021090800098,1.6,2021-09-08T20:29:33.573500,48935.12890625
2021090800097,20210908,97,2021090800097,1.4,2021-09-08T20:29:29.247979,42819.44140625
2021090800096,20210908,96,2021090800096,1.4,2021-09-08T20:29:22.885121,42818.73046875
2021090800095,20210908,95,2021090800095,1.2,2021-09-08T20:29:18.810410,36693.40234375
2021090800094,20210908,94,2021090800094,1.2,2021-09-08T20:29:12.594008,36696.578125
2021090800093,20210908,93,2021090800093,1.0,2021-09-08T20:29:08.736014,30567.5625
2021090800092,20210908,92,2021090800092,1.0,2021-09-08T20:29:02.781914,30568.6875
2021090800091,20210908,91,2021090800091,0.8,2021-09-08T20:28:59.125293,24445.599609375
2021090800090,20210908,90,2021090800090,0.8,2021-09-08T20:28:53.316613,24446.18359375
2021090800089,20210908,89,2021090800089,0.6,2021-09-08T20:28:49.901834,18328.646484375
2021090800088,20210908,88,2021090800088,0.6,2021-09-08T20:28:44.259801,18328.3046875
2021090800087,20210908,87,2021090800087,0.4,2021-09-08T20:28:41.119015,12214.365234375
