,dT,Res ra,Res dec,Res az,Res alt,Base Ra,Base Dec,Base Az,Base Alt,Snakes,UTC
712,428,0.5374477662144272,0.9239943383477112,781.0717162563037,3915.085084747716,272.2109338156375,-52.03007353718081,135.03277217377615,45.06261076932163,2,2023-03-22 07:22:27
713,436,0.5023729577487757,0.8875760197213367,799.3052785858026,3996.837157755186,272.2109338156375,-52.03007353718081,135.03277217377615,45.06261076932163,2,2023-03-22 07:22:35
714,468,-20018.14939654428,-2633.7924484445975,8505.806753709305,15674.402227973425,272.2109338156375,-52.03007353718081,135.03277217377615,45.06261076932163,2,2023-03-22 07:23:07
715,477,-20018.065239314434,-2633.649267448834,8537.526638007079,15752.583456585095,272.2109338156375,-52.03007353718081,135.03277217377615,45.06261076932163,2,2023-03-22 07:23:16
716,486,-20018.210398541712,-2633.7188838815423,8569.780661800394,15831.005863895101,272.2109338156375,-52.03007353718081,135.03277217377615,45.06261076932163,2,2023-03-22 07:23:25
718,503,-20017.800326065004,-2633.5262457419644,8634.055833710034,15987.870998397568,272.2109338156375,-52.03007353718081,135.03277217377615,45.06261076932163,2,2023-03-22 07:23:42
719,535,0.24310095220698713,1.141553150247887,1003.5884871205894,4894.15038213065,272.2109338156375,-52.03007353718081,135.03277217377615,45.06261076932163,2,2023-03-22 07:24:14
720,543,0.6237614180690798,1.3100255748412337,1022.1748337760005,4974.7123199046455,272.2109338156375,-52.03007353718081,135.03277217377615,45.06261076932163,2,2023-03-22 07:24:22
721,552,0.6673826180076503,1.2583324530709206,1041.2765641820897,5055.759892665893,272.2109338156375,-52.03007353718081,135.03277217377615,45.06261076932163,2,2023-03-22 07:24:31
722,561,0.8421230611020292,1.4563828460524064,1060.082497446058,5136.784073312015,272.2109338156375,-52.03007353718081,135.03277217377615,45.06261076932163,2,2023-03-22 07:24:40
723,570,-2.052932173160116,4.546384282829763,1075.3157825617109,5220.3270496910445,272.2109338156375,-52.03007353718081,135.03277217377615,45.06261076932163,2,2023-03-22 07:24:49
724,601,-16462.28202902821,7493.995058662333,-7055.908354311282,17059.805225006523,272.2109338156375,-52.03007353718081,135.03277217377615,45.06261076932163,2,2023-03-22 07:25:20
725,610,-16462.571249437497,7494.193676076278,-7030.190728857519,17144.118791515244,272.2109338156375,-52.03007353718081,135.03277217377615,45.06261076932163,2,2023-03-22 07:25:29
726,619,-16462.01303340681,7493.918132769477,-7003.825823188231,17227.812667991275,272.2109338156375,-52.03007353718081,135.03277217377615,45.06261076932163,2,2023-03-22 07:25:38
728,637,-16462.01128378316,7494.119860569382,-6951.366539946832,17397.24743527479,272.2109338156375,-52.03007353718081,135.03277217377615,45.06261076932163,2,2023-03-22 07:25:56
729,668,0.7144346498080267,1.499792731198113,1296.6099411025766,6114.431362066671,272.2109338156375,-52.03007353718081,135.03277217377615,45.06261076932163,2,2023-03-22 07:26:27
730,677,1.1325278834419805,1.323324314384422,1317.1094020105784,6195.928273149553,272.2109338156375,-52.03007353718081,135.03277217377615,45.06261076932163,2,2023-03-22 07:26:36
731,686,0.7414706362624202,1.3419831301376917,1337.323083527133,6277.106051904806,272.2109338156375,-52.03007353718081,135.03277217377615,45.06261076932163,2,2023-03-22 07:26:45
732,695,0.949140297007034,1.6639390417196864,1357.0985509712727,6358.02006249788,272.2109338156375,-52.03007353718081,135.03277217377615,45.06261076932163,2,2023-03-22 07:26:54
733,704,0.9484382993150575,1.6884942817370074,1377.4357205128808,6439.09687473182,272.2109338156375,-52.03007353718081,135.03277217377615,45.06261076932163,2,2023-03-22 07:27:03
734,0,0.0,0.0,0.0,0.0,259.88488639602554,-49.719279264414645,135.06087834708015,55.05798297867812,3,2023-03-22 07:27:46
735,9,-0.07153921430926857,-0.046258195712312045,49.69806470023741,81.37359600037257,259.88488639602554,-49.719279264414645,135.06087834708015,55.05798297867812,3,2023-03-22 07:27:55
736,17,-0.24542282615129807,-0.002908065340534449,99.40504516519013,162.8059937731308,259.88488639602554,-49.719279264414645,135.06087834708015,55.05798297867812,3,2023-03-22 07:28:03
738,35,-0.2893896433079135,-0.0907772225644976,200.02937524246818,326.43638652179163,259.88488639602554,-49.719279264414645,135.06087834708015,55.05798297867812,3,2023-03-22 07:28:21
739,67,16487.655697562193,-6700.481999874239,5476.143806620576,-11424.125322233533,259.88488639602554,-49.719279264414645,135.06087834708015,55.05798297867812,3,2023-03-22 07:28:53
740,76,16487.974646814586,-6700.369732091252,5515.593299307989,-11344.756196050093,259.88488639602554,-49.719279264414645,135.06087834708015,55.05798297867812,3,2023-03-22 07:29:02
741,84,16487.965387623284,-6700.2981846106595,5555.093840095651,-11265.649121747392,259.88488639602554,-49.719279264414645,135.06087834708015,55.05798297867812,3,2023-03-22 07:29:10
743,102,16488.720278915775,-6700.261182770911,5634.813303338933,-11107.027352096926,259.88488639602554,-49.719279264414645,135.06087834708015,55.05798297867812,3,2023-03-22 07:29:28
744,133,-1.1871469077277652,0.10233655159765931,762.6024738741535,1226.796970964429,259.88488639602554,-49.719279264414645,135.06087834708015,55.05798297867812,3,2023-03-22 07:29:59
745,142,-1.8141626123906462,-0.17571517046519602,814.9844309860782,1308.3676114912892,259.88488639602554,-49.719279264414645,135.06087834708015,55.05798297867812,3,2023-03-22 07:30:08
746,151,-2.0619542763142817,-0.4426403956586,867.2813458014957,1389.6130091013647,259.88488639602554,-49.719279264414645,135.06087834708015,55.05798297867812,3,2023-03-22 07:30:17
748,169,-1.3091293065144782,0.1967404389802141,970.1639419830144,1552.2039659084953,259.88488639602554,-49.719279264414645,135.06087834708015,55.05798297867812,3,2023-03-22 07:30:35
749,200,-18454.022859317625,-4053.101607456935,16711.784900742838,10948.839467529995,259.88488639602554,-49.719279264414645,135.06087834708015,55.05798297867812,3,2023-03-22 07:31:06
750,209,-18453.852737680732,-4052.986268868489,16785.400429416837,11023.125843893124,259.88488639602554,-49.719279264414645,135.06087834708015,55.05798297867812,3,2023-03-22 07:31:15
751,218,-18453.930303280118,-4052.9366014632474,16859.722179454206,11097.790583625969,259.88488639602554,-49.719279264414645,135.06087834708015,55.05798297867812,3,2023-03-22 07:31:24
752,227,-18453.54878602475,-4052.8347276091013,16933.62105105797,11171.957230190514,259.88488639602554,-49.719279264414645,135.06087834708015,55.05798297867812,3,2023-03-22 07:31:33
753,236,-18453.96529169195,-4052.9843885808446,17009.16083523614,11247.031184887686,259.88488639602554,-49.719279264414645,135.06087834708015,55.05798297867812,3,2023-03-22 07:31:42
754,267,-2.017321357129731,0.3534589217025541,1551.4087124149228,2444.4645165360953,259.88488639602554,-49.719279264414645,135.06087834708015,55.05798297867812,3,2023-03-22 07:32:13
755,276,-1.8545113352047338,0.3879371918998231,1604.7413983315096,2525.0571635957785,259.88488639602554,-49.719279264414645,135.06087834708015,55.05798297867812,3,2023-03-22 07:32:22
756,285,-1.7430553169788254,0.4338317851136253,1658.42281210613,2605.986883115875,259.88488639602554,-49.719279264414645,135.06087834708015,55.05798297867812,3,2023-03-22 07:32:31
757,293,-1.9370989175968134,0.5685596369261248,1711.949985034812,2686.7154070188517,259.88488639602554,-49.719279264414645,135.06087834708015,55.05798297867812,3,2023-03-22 07:32:39
