,RA,DEC,MJD,EXPTIME,TEMP_SET,CCDTEMP,FILTER,ELSTART,ELEND,AZSTART,AZEND,RA_WCS,DEC_WCS
672,218.120885,-51.9706997222222,59402.1867417613,5.0,-94.1500015258789,-90.3474502563477,RG610,39.5828348978393,39.5625725968857,225.254107494591,225.253995735882,218.16507150223566,-51.97092506862583
673,218.120885,-51.9706997222222,59402.1905512994,5.0,-94.1500015258789,-90.3527450561523,RG610,38.7380391939514,38.7200022324105,225.23987122321,225.239364732741,218.16308950820442,-51.97082605589681
674,204.483932916667,-50.6010444444444,59402.1916068649,5.0,-94.1500015258789,-90.33203125,RG610,29.8881187125226,29.8674330695649,225.584073294638,225.57881348276,204.5200684405295,-50.608908755370756
675,204.483932916667,-50.6010444444444,59402.195285341,5.0,-94.1500015258789,-90.3363952636719,RG610,29.0638883992215,29.0460472389241,225.368096907376,225.363209922551,204.5197800941311,-50.608062216103775
676,194.14056,-64.3608861111111,59402.2009678776,5.0,-94.1500015258789,-90.3255310058594,RG610,26.1104512794991,26.0983509405633,208.518431265591,208.514479924677,194.19466388988107,-64.37111925181549
677,219.01304875,-64.0155102777778,59402.2057146659,5.0,-94.1500015258789,-90.3522796630859,RG610,36.0386743231793,36.0242029114743,210.171844144119,210.173065443276,219.07816729475365,-64.01590119512991
678,219.01304875,-64.0155102777778,59402.2091641169,5.0,-94.1500015258789,-90.3379745483398,RG610,35.5005793853779,35.4860319777508,210.211873431457,210.212893117903,219.07660238980128,-64.01609864581236
679,239.89996,-62.8149880555556,59402.2114673942,5.0,-94.1500015258789,-90.3529281616211,RG610,44.4890998884221,44.4749606235855,209.306552787064,209.314374555586,239.94107193086737,-62.80778130424358
680,239.89996,-62.8149880555556,59402.2149449566,5.0,-94.1500015258789,-90.3587799072266,RG610,43.9591257854336,43.9448305054684,209.590364475487,209.597699423088,239.94332523135682,-62.80670771840969
681,258.24644,-58.5969863888889,59402.2163843851,5.0,-94.1500015258789,-90.375129699707,RG610,53.5953438862198,53.5829292817943,208.999679018496,209.014730681418,258.2482582383666,-58.59987605296887
682,258.24644,-58.5969863888889,59402.2211919696,5.0,-94.1500015258789,-90.3440170288086,RG610,52.8516308053368,52.8373395486706,209.867749144076,209.88382988119,258.24324783397026,-58.59704648574462
683,274.4473025,-52.0404516666667,59402.2226992239,5.0,-94.1500015258789,-90.3377914428711,RG610,63.8312028928485,63.8176201864117,208.103924472569,208.13864969158,274.4536021361248,-52.04062456833763
684,274.4473025,-52.0404516666667,59402.226069465,5.0,-94.1500015258789,-90.3322143554688,RG610,63.3275184615486,63.3133555038658,209.3399860754,209.372870851992,274.45019413552376,-52.03917319610847
685,286.68296375,-42.8147863888889,59402.2274890379,5.0,-94.1500015258789,-90.3428039550781,RG610,75.4566057606426,75.44280847747,208.257043291567,208.337666918276,286.68813124979476,-42.813653009048444
686,286.68296375,-42.8147863888889,59402.2294786265,5.0,-94.1500015258789,-90.3599014282227,RG610,75.1549631937232,75.1406151636329,209.950830121292,210.027803708552,286.6868683191789,-42.813416046875574
687,291.930398333333,-40.0972169444444,59402.231311156,5.0,-94.1500015258789,-90.3265533447266,RG610,79.2738192363468,79.2624556108203,203.146351952804,203.268117536558,291.93478829692623,-40.09514035480541
688,291.930398333333,-40.0972169444444,59402.2332179934,5.0,-94.1500015258789,-90.3154983520508,RG610,79.0280873163574,79.0156262202945,205.612676669611,205.728711266769,291.9307135754881,-40.0938595974952
689,277.518246666667,-43.8339616666667,59402.2352999791,5.0,-94.1500015258789,-90.3388137817383,RG610,68.3820430024498,68.3614141329163,225.245775659321,225.279857148169,277.52086041954885,-43.83010460928842
690,277.518246666667,-43.8339616666667,59402.2372997553,5.0,-94.1500015258789,-90.3550643920898,RG610,67.9380377217167,67.9173708542221,225.95960356736,225.99192418599,277.5216648047183,-43.83118332253917
691,267.071997916667,-47.2551080555556,59402.2388041475,5.0,-94.1500015258789,-90.3633346557617,RG610,59.5324917717808,59.5113818927493,226.662726779221,226.679316241978,267.0744962160486,-47.251664743783444
692,267.071997916667,-47.2551080555556,59402.2409837845,5.0,-94.1500015258789,-90.3282241821289,RG610,59.033189175927,59.0121181889408,227.04417311096,227.059890855788,267.07518924155846,-47.253602097459094
693,252.650355833333,-50.0449411111111,59402.2431555472,5.0,-94.1500015258789,-90.3163299560547,RG610,48.6321020706528,48.6109425707691,226.96652226591,226.972199608324,252.6678322871757,-50.032875577297055
694,247.565649583333,-52.4408413888889,59402.2464363253,5.0,-94.1500015258789,-90.323860168457,RG610,44.4137986584537,44.3936034127255,224.324683625935,224.327945192097,247.60541011822505,-52.429985056770136
695,247.565649583333,-52.4408413888889,59402.2478885181,5.0,-94.1500015258789,-90.3174438476562,RG610,44.0979086442821,44.0776293559902,224.374548126696,224.377635796307,247.60478521119862,-52.43019915106565
696,247.565649583333,-52.4408413888889,59402.2520705091,5.0,-94.1500015258789,-90.356086730957,RG610,43.1824488027924,43.1619008465641,224.491151352166,224.494083453654,247.60450909600166,-52.44049598582045
697,236.697385833333,-52.1461544444444,59402.2552936654,5.0,-94.1500015258789,-90.3495864868164,RG610,35.8349936290761,35.8144657894154,224.85600285673,224.853891958235,236.74267782550845,-52.15377557278556
698,236.697385833333,-52.1461544444444,59402.2593236417,5.0,-94.1500015258789,-90.3623123168945,RG610,34.9449937625905,34.9246644063969,224.754574675797,224.752018977641,236.7417927338255,-52.153178323502615
699,227.788125833333,-52.5362188888889,59402.2618636713,5.0,-94.1500015258789,-90.3464279174805,RG610,29.0956622942467,29.0758251234074,223.133730967282,223.128607501028,227.82842664932252,-52.54731702626298
700,227.788125833333,-52.5362188888889,59402.2655261358,5.0,-94.1500015258789,-90.3502349853516,RG610,28.3127286120434,28.2929920240422,222.923821289776,222.918170769452,227.82832883845074,-52.54662394239056
701,263.462628333333,-52.7566241666667,59402.2672484661,5.0,-94.1500015258789,-90.3546981811523,RG610,49.3607272787922,49.3411695047253,222.53148831868,222.539381612776,263.47039348203515,-52.75654543285947
702,263.462628333333,-52.7566241666667,59402.2711251076,5.0,-94.1500015258789,-90.312614440918,RG610,48.5415042026871,48.5220228715771,222.842312087058,222.849197317599,263.4754448910414,-52.757195495676925
703,247.565649583333,-52.4408413888889,59402.2729058374,5.0,-94.1500015258789,-90.3505172729492,RG610,38.6028393193264,38.5829158707638,224.692245949744,224.691734541891,247.6171660491478,-52.447715306817315
704,247.565649583333,-52.4408413888889,59402.2765619058,5.0,-94.1500015258789,-90.3321228027344,RG610,37.8029804511898,37.7829461380024,224.673395831822,224.672416825531,247.62154162979047,-52.439630315303525
705,247.565649583333,-52.4408413888889,59402.2769685789,5.0,-94.1500015258789,-90.3338928222656,RG610,37.714099644043,37.6938002391689,224.668971081017,224.667947818278,247.6210524548327,-52.43960878153802
706,247.565649583333,-52.4408413888889,59402.2808039001,5.0,-94.1500015258789,-90.3521881103516,RG610,36.8767148836632,36.8562831564923,224.617630024193,224.616192360161,247.62008612809242,-52.43927133449945
707,202.952247083333,-10.2587238888889,59402.9997446207,5.0,-94.1500015258789,-90.1946487426758,RG610,67.2569582446449,67.2416996045795,-31.9643457944185,-32.0395178313047,202.94465394880478,-10.260833700513285
708,202.952247083333,-10.2587238888889,59403.0007264182,5.0,-94.1500015258789,-90.1584167480469,RG610,67.0967440887325,67.0810182972782,-32.7381554956228,-32.8117132897169,202.95362287653245,-10.260412549554339
709,211.975370833333,-21.1953247222222,59403.0024669599,5.0,-94.1500015258789,-90.1973419189453,RG610,80.4318996353832,80.4221837802615,-22.6828592235834,-22.8346369380743,211.96419558383437,-21.194586300252322
710,211.975370833333,-21.1953247222222,59403.0062689646,5.0,-94.1500015258789,-90.1927871704102,RG610,79.9156007750717,79.9013922198501,-29.4546595926076,-29.6112357790262,211.9730460841844,-21.195073905781797
711,211.28547375,-16.0253091666667,59403.0072504118,5.0,-94.1500015258789,-90.1958541870117,RG610,74.7877392752853,74.7760971470561,-23.9587762172014,-24.0721978957445,211.28285800935694,-16.024201704772004
712,211.28547375,-16.0253091666667,59403.0089189857,5.0,-94.1500015258789,-90.1913986206055,RG610,74.5707226379745,74.5580684228626,-25.9756127710134,-26.0860411042959,211.2829526793726,-16.025478437513083
713,211.87101625,-10.3236394444444,59403.0104538936,5.0,-94.1500015258789,-90.1983642578125,RG610,69.2198426111572,69.211465178334,-19.6146597678453,-19.6917692537099,211.87185889749864,-10.323956593307045
714,211.87101625,-10.3236394444444,59403.0135948027,5.0,-94.1500015258789,-90.1630630493164,RG610,68.8685706838005,68.8575110419479,-22.5576559419424,-22.6429278368742,211.8746821981744,-10.324876862911696
715,210.817790833333,-7.13978055555556,59403.0145629316,5.0,-94.1500015258789,-90.1684494018555,RG610,65.4031696005695,65.3932588382595,-23.1526946241647,-23.2180555875093,210.82228197769695,-7.140561985572021
716,212.031165416667,-1.04857388888889,59403.0168956118,5.0,-94.1500015258789,-90.1586990356445,RG610,59.715847133004,59.706818370425,-18.3518180961401,-18.4154807741434,212.04082311791856,-1.0506810690131196
717,212.031165416667,-1.04857388888889,59403.0199710834,5.0,-94.1500015258789,-90.1782989501953,RG610,59.3973227425449,59.387310950362,-20.4507306928426,-20.5133964831621,212.03919324683014,-1.052146487743707
718,209.967844166667,4.57431388888889,59403.0206625209,5.0,-94.1500015258789,-90.1938095092773,RG610,53.3394499703281,53.3302714510792,-21.3134864682943,-21.3597107643873,209.98482954098506,4.570540730960567
719,209.967844166667,4.57431388888889,59403.0223754643,5.0,-94.1500015258789,-90.1775512695312,RG610,53.1411940439575,53.131586818301,-22.2910828108579,-22.3369262332708,209.98067698412547,4.568788089153352
720,210.594837916667,8.48845222222222,59403.023211245,5.0,-94.1500015258789,-90.1844253540039,RG610,49.5235413893097,49.5137620552414,-19.8544179613382,-19.9029328639299,210.61728923942405,8.479743655877888
721,210.594837916667,8.48845222222222,59403.0248994342,5.0,-94.1500015258789,-90.1761627197266,RG610,49.3414238675468,49.332481829726,-20.7404790038854,-20.7827009970933,210.6138741408972,8.478486629888334
722,208.994317083333,13.7493891666667,59403.0256946727,5.0,-94.1500015258789,-90.2098770141602,RG610,43.7702634020679,43.7599950118893,-20.9136580641061,-20.9562305326253,209.01990469218532,13.718583975081305
723,210.709661666667,17.9878413888889,59403.033803448,5.0,-94.1500015258789,-90.1985473632812,RG610,39.3848351224296,39.3747276647919,-20.6034525449068,-20.6423924083501,210.7336343491032,17.950245378809207
724,210.709661666667,17.9878413888889,59403.0342638067,5.0,-94.1500015258789,-90.2117385864258,RG610,39.2779808326741,39.2676552220364,-20.8227544243127,-20.8616688067705,210.6959120390785,17.99744745934739
725,210.709661666667,17.9878413888889,59403.0373992584,5.0,-94.1500015258789,-90.19873046875,RG610,38.9178665562504,38.9083617015713,-22.1296790952474,-22.1632903034479,210.69865402919496,17.998202829601905
726,216.658937916667,21.5896194444444,59403.0554640622,5.0,-94.1500015258789,-90.2167510986328,RG610,35.3386830373638,35.3280498667591,-21.2340300495416,-21.2703167612344,216.65245113525756,21.593479925094876
727,216.658937916667,21.5896194444444,59403.0588435537,5.0,-94.1500015258789,-90.2160110473633,RG610,34.9508458956116,34.9398050292366,-22.5352818484098,-22.5707352871832,216.65376822495708,21.593498471583572
728,220.28062875,12.1099908333333,59403.0595591938,5.0,-94.1500015258789,-90.1947402954102,RG610,44.9996118827694,44.9883676155441,-22.876802157858,-22.9202445561677,220.29792790603074,12.086185210006926
729,220.28062875,12.1099908333333,59403.0641277659,5.0,-94.1500015258789,-90.1983642578125,RG610,44.4248010798474,44.4126314504974,-24.9956154043466,-25.0379509444028,220.30240693595002,12.084771968002716
730,226.32044375,2.0168875,59403.064916474,5.0,-94.1500015258789,-90.2385864257812,RG610,55.8618395610683,55.8510155065887,-22.0998726005346,-22.1560966188699,226.31965881671206,2.0100680586146753
731,226.32044375,2.0168875,59403.0694439699,5.0,-94.1500015258789,-90.2270660400391,RG610,55.3005265279644,55.2884427293175,-24.800300073126,-24.8547596449644,226.32915003892015,2.0122460007578775
732,232.056864166667,-6.43783111111111,59403.070454207,5.0,-94.1500015258789,-90.2025451660156,RG610,65.0466177447524,65.0379229171958,-20.218788903454,-20.2842437441141,232.0559831505285,-6.441110378664404
733,232.056864166667,-6.43783111111111,59403.0735490693,5.0,-94.1500015258789,-90.2306900024414,RG610,64.6972372218006,64.6861373468273,-22.6814372057706,-22.7545671875268,232.06197633698784,-6.440695545002579
734,237.6195525,-17.3487791666667,59403.0748703972,5.0,-94.1500015258789,-90.2146148681641,RG610,76.6084875746456,76.5992777629581,-18.5824214632303,-18.7136650795728,237.61316611451124,-17.348398011285727
735,237.6195525,-17.3487791666667,59403.0765466797,5.0,-94.1500015258789,-90.2097854614258,RG610,76.4332508130756,76.4230105860916,-20.9338506276399,-21.0620964283735,237.61319853010636,-17.34985146029454
736,239.037784166667,-23.8933775,59403.0776114761,5.0,-94.1500015258789,-90.2170333862305,RG610,82.8339970691886,82.8193083985534,-30.5489530379564,-30.7609923894197,239.02520224769157,-23.896715464959613
737,265.705514583333,-40.3209736111111,59403.0961005323,5.0,-94.1500015258789,-90.2246475219727,RG610,73.5632053597656,73.5845959766593,-227.938156198274,-227.889503161918,265.7127703085588,-40.320934300286716
738,265.705514583333,-40.3209736111111,59403.0986114089,5.0,-94.1500015258789,-90.2393264770508,RG610,74.1371498091903,74.1580813213077,-226.563230823289,-226.51058218957,265.71327270394124,-40.32195294180119
739,265.705514583333,-40.3209736111111,59403.1013998619,5.0,-94.1500015258789,-90.240348815918,RG610,74.7358644588676,74.7562809868541,-225.084183882485,-225.026856135155,265.77820006342205,-40.29627748602272
740,265.705514583333,-40.3209736111111,59403.1020647291,5.0,-94.1500015258789,-90.243782043457,RG610,74.9060957713809,74.9237679525104,-224.473566036249,-224.421334486033,265.7154121854215,-40.32151883556556
741,265.705514583333,-40.3209736111111,59403.1024035083,5.0,-94.1500015258789,-90.2548370361328,RG610,75.0012882633891,75.0213207884517,-224.066260080363,-224.00578252555,265.65268115707715,-40.34704649661535
742,288.83448,-39.6629586111111,59403.2279757459,5.0,-94.1500015258789,-90.2001266479492,RG610,78.4354791625228,78.4192853255954,213.890610267175,213.989745606421,288.8921955337026,-39.66462976523493
743,288.83448,-39.6629586111111,59403.2289069088,5.0,-94.1500015258789,-90.2534484863281,RG610,78.2490240617481,78.232377378532,215.024175722836,215.120008368744,288.8410286308582,-39.662528300149454
744,288.83448,-39.6629586111111,59403.2309187698,5.0,-94.1500015258789,-90.2662658691406,RG610,77.8772622926917,77.8598158641544,217.039381940602,217.128675807951,288.8411590433406,-39.664812216428466
745,280.587339583333,-43.6067141666667,59403.232063653,5.0,-94.1500015258789,-90.2333831787109,RG610,70.4527879341331,70.4333052619186,222.04182692313,222.084997077225,280.64495128768476,-43.61872298936997
746,280.587339583333,-43.6067141666667,59403.2324429952,5.0,-94.1500015258789,-90.2742538452148,RG610,70.3551962061756,70.335704146215,222.323233117102,222.365722437142,280.5965798541005,-43.60102440863412
747,280.587339583333,-43.6067141666667,59403.2343646379,5.0,-94.1500015258789,-90.2503814697266,RG610,69.9342950268619,69.914444444963,223.197351176976,223.237632591961,280.5778667124935,-43.60625440534136
748,280.587339583333,-43.6067141666667,59403.2375632346,5.0,-94.1500015258789,-90.2604141235352,RG610,69.2435081883305,69.2232034190383,224.53693576598,224.573915381668,280.57595101681983,-43.606555115309654
749,270.502346666667,-48.8104597222222,59403.2385212966,5.0,-94.1500015258789,-90.2891159057617,RG610,60.4310273214214,60.4115388377541,222.434647162198,222.45514236833,270.5583427653325,-48.82659548498282
750,270.502346666667,-48.8104597222222,59403.2389942657,5.0,-94.1500015258789,-90.2493591308594,RG610,60.308332799279,60.288765637466,222.595508177517,222.616458912133,270.50815592981127,-48.811890502513265
751,270.502346666667,-48.8104597222222,59403.2420913156,5.0,-94.1500015258789,-90.2431335449219,RG610,59.6490923150413,59.629312364661,223.249909956692,223.268772144555,270.5067807807737,-48.812585939872264
752,254.47215125,-53.8405466666667,59403.2430797289,5.0,-94.1500015258789,-90.2448043823242,RG610,48.3593035324593,48.3402450962894,221.210933555602,221.218410660265,254.53587127958392,-53.85132498449366
753,260.417622916667,-51.9762297222222,59403.2443629585,5.0,-94.1500015258789,-90.2378387451172,RG610,52.0517513736122,52.0346522911423,222.56957926297,222.578596849678,260.46447754609835,-51.99595133047852
754,260.417622916667,-51.9762297222222,59403.2447402175,5.0,-94.1500015258789,-90.2279968261719,RG610,51.9519749863975,51.9323228879803,222.655358542441,222.664262135266,260.41757176183495,-51.9769106483449
755,260.417622916667,-51.9762297222222,59403.2453847284,5.0,-94.1500015258789,-90.2317123413086,RG610,51.8146668954723,51.795009432637,222.724757571457,222.734797079815,260.41724683164534,-51.976943697228904
756,260.417622916667,-51.9762297222222,59403.2488459533,5.0,-94.1500015258789,-90.2166595458984,RG610,51.074379889571,51.054607091748,223.079325486658,223.088583578108,260.4183464892189,-51.98062360208225
757,246.239254583333,-56.3188430555556,59403.2500791396,5.0,-94.1500015258789,-90.2520523071289,RG610,41.8531495912903,41.8370804770966,219.400421459912,219.403126914738,246.33193292319288,-56.33889808823645
758,246.239254583333,-56.3188430555556,59403.2505971851,5.0,-94.1500015258789,-90.256233215332,RG610,41.7103219612618,41.6918697043293,219.46363620901,219.463120777844,246.24961181970764,-56.31193414365036
759,246.239254583333,-56.3188430555556,59403.2515965798,5.0,-94.1500015258789,-90.2510299682617,RG610,41.5102810247772,41.4941095395916,219.492832501172,219.495282252086,246.24854768819802,-56.31136337519775
760,246.239254583333,-56.3188430555556,59403.2548352235,5.0,-94.1500015258789,-90.2638473510742,RG610,40.8701061292668,40.8539793475647,219.578597922562,219.581445087431,246.2472854163821,-56.3174903045545
761,225.057180833333,-57.1290294444444,59403.255835409,5.0,-94.1500015258789,-90.2299423217773,RG610,29.2079552098294,29.190211950161,217.783990432261,217.779896487235,225.12699436732,-57.172047552786196
762,225.057180833333,-57.1290294444444,59403.2566284449,5.0,-94.1500015258789,-90.2393264770508,RG610,29.0190177246113,29.0013222976704,217.792948116316,217.788683403982,225.07197046825274,-57.12628424770635
763,225.057180833333,-57.1290294444444,59403.2599449805,5.0,-94.1500015258789,-90.2420196533203,RG610,28.3771516963025,28.3594978436013,217.635815818547,217.631265897988,225.07038285835486,-57.12610413935549
764,242.836451666667,-56.25257,59403.2657026514,5.0,-94.1500015258789,-90.2354278564453,RG610,36.8524614556809,36.8339479549904,219.836913873194,219.836629559039,242.92336565268116,-56.28581002942378
765,242.836451666667,-56.25257,59403.2660775078,5.0,-94.1500015258789,-90.2396087646484,RG610,36.7311169787426,36.7125614567776,219.880621363161,219.879725505351,242.8433088020337,-56.24942765923365
766,242.836451666667,-56.25257,59403.2692967413,5.0,-94.1500015258789,-90.2268829345703,RG610,36.0919532760017,36.073420105793,219.859583009718,219.85863842511,242.84126185915773,-56.25193698688097
767,256.08695,-55.5755472222222,59403.2701756587,5.0,-94.1500015258789,-90.2431335449219,RG610,43.3995982094639,43.3810046895524,220.14816455984,220.152086396454,256.17101132328526,-55.60181522271036
768,256.08695,-55.5755472222222,59403.2738784588,5.0,-94.1500015258789,-90.2413711547852,RG610,42.6107560678502,42.591991333582,220.342756588696,220.346085657118,256.0889888996474,-55.57301061422774
769,273.67159125,-53.078345,59403.2747409792,5.0,-94.1500015258789,-90.2318954467773,RG610,53.0014898463123,52.9828328474396,220.124782849787,220.13708167219,273.7286342715773,-53.1053610718714
770,273.67159125,-53.078345,59403.2751236976,5.0,-94.1500015258789,-90.2600402832031,RG610,52.8974116428726,52.8787287159794,220.229605813263,220.243199695586,273.665988874857,-53.08413063948557
771,273.67159125,-53.078345,59403.2783993091,5.0,-94.1500015258789,-90.2462005615234,RG610,52.2302993222111,52.2114563568466,220.649950434206,220.661280979155,273.66183538550837,-53.08062044024725
772,292.4772875,-48.4586208333333,59403.2793318214,5.0,-94.1500015258789,-90.2332916259766,RG610,64.6790299399727,64.6613796635502,217.617390830754,217.648591180085,292.5440432490908,-48.473282373175735
773,292.4772875,-48.4586208333333,59403.2798216842,5.0,-94.1500015258789,-90.2472229003906,RG610,64.5575187190261,64.5396985693806,217.867682506083,217.898533721207,292.4753093916672,-48.46062713376857
774,292.4772875,-48.4586208333333,59403.2817337116,5.0,-94.1500015258789,-90.2493591308594,RG610,64.1906756742828,64.1727173908585,218.493768651722,218.523426283835,292.4730035281471,-48.459908591007284
775,302.496664166667,-41.8463411111111,59403.2826545425,5.0,-94.1500015258789,-90.24072265625,RG610,73.6587134583679,73.6396930201736,221.243217517374,221.300029386519,302.55767502681397,-41.858313379937975
776,302.496664166667,-41.8463411111111,59403.2830401618,5.0,-94.1500015258789,-90.2507553100586,RG610,73.5479091687885,73.5286218507972,221.618395079611,221.674312432049,302.4897868459695,-41.84773647266694
777,302.496664166667,-41.8463411111111,59403.2875515577,5.0,-94.1500015258789,-90.2534484863281,RG610,72.5890686197963,72.5688344820228,224.170313556431,224.218839187859,302.48523977223573,-41.847018040959284
778,312.257720833333,-36.7808625,59403.2883949291,5.0,-94.1500015258789,-90.2444381713867,RG610,81.4602581246581,81.4418081029144,219.474394549368,219.603938539265,312.31419151483215,-36.783898659777684
779,312.257720833333,-36.7808625,59403.2909598926,5.0,-94.1500015258789,-90.2398834228516,RG610,80.9028074725356,80.8829787953582,223.065331955193,223.17864679241,312.2553903695077,-36.78245179041766
780,134.316607916667,-88.2706638888889,59403.2951587991,5.0,-94.1500015258789,-90.2409973144531,RG610,28.667186556675,28.6673573239823,179.593983669241,179.592076618632,134.37072653951074,-88.27232266949721
781,134.316607916667,-88.2706638888889,59403.3015099856,5.0,-94.1500015258789,-90.2684020996094,RG610,28.6712492092629,28.6714137180825,179.511301447114,179.510212917288,133.96158333463652,-88.26958940766323
782,134.316607916667,-88.2706638888889,59403.3050031821,5.0,-94.1500015258789,-90.2766723632812,RG610,28.679556010582,28.6797585173626,179.468695003947,179.467710633238,133.86353111438422,-88.26875378713328
783,134.316607916667,-88.2706638888889,59403.3140784394,5.0,-94.1500015258789,-90.2344055175781,RG610,28.7039279027958,28.7039296909352,179.361856807431,179.360814322194,133.80105047359135,-88.26646994332073
784,134.316607916667,-88.2706638888889,59403.3173540912,5.0,-94.1500015258789,-90.2658920288086,RG610,28.7142843588372,28.7143111809273,179.323026020487,179.321971912344,133.73261231846266,-88.26520466429938
785,226.704417916667,-16.4843594444444,59404.0580048702,2.0,-94.1500015258789,-90.2176818847656,RG610,73.4802915735927,73.4693714066379,-36.8684703821928,-36.9274736161024,226.69682865109496,-16.49961203754255
786,216.149333333333,-2.34287083333333,59404.0626628822,5.0,-94.1500015258789,-90.1926956176758,RG610,55.0203317983978,55.003496466481,-41.8728161568433,-41.9143868202955,216.146937136785,-2.347247059713017
787,211.604029583333,7.00478083333333,59404.0636091045,5.0,-94.1500015258789,-90.2018890380859,RG610,44.5455760343903,44.5270513578434,-39.9204795772821,-39.9591208214551,211.61351580003466,6.989836864552125
788,226.775879166667,-37.9456577777778,59404.0725292571,5.0,-94.1500015258789,-90.2135009765625,RG610,75.1611957534042,75.1376504286018,-125.68623758413,-125.640142481105,226.79912495931327,-37.955008819988045
789,232.0094575,-33.5452422222222,59404.0733902004,5.0,-94.1500015258789,-90.2011489868164,RG610,80.5629309101787,80.5364516957488,-113.627870301978,-113.576027225034,232.03366948612125,-33.55816961594511
790,235.85571375,-33.4057702777778,59404.0745052206,5.0,-94.1500015258789,-90.2157287597656,RG610,83.2794431431976,83.25445523698,-120.36023772812,-120.25568432665,235.88727445224444,-33.41461720956506
791,294.812736666667,-24.1783127777778,59404.2061571765,2.0,-94.1500015258789,-90.2292938232422,RG610,82.8323157711711,82.8436954899516,33.472649682808,33.3432026994706,294.78941529965005,-24.179275041311083
792,294.812736666667,-24.1783127777778,59404.210322808,5.0,-94.1500015258789,-90.2507553100586,RG610,83.4504487200466,83.461782394239,23.3837761772156,23.1372699928761,294.7883056536325,-24.18317985773729
793,294.812736666667,-24.1783127777778,59404.212137934,2.0,-94.1500015258789,-90.2534484863281,RG610,83.6568518562999,83.6625403745857,18.3237294149876,18.1613475871563,294.78878464853636,-24.185630285865436
794,294.812736666667,-24.1783127777778,59404.2124591951,20.0,-94.1500015258789,-90.2531661987305,RG610,83.6681153460231,83.6933924837795,17.9981879187108,17.2437021923542,294.7889095815222,-24.185888800133256
795,323.432377916667,-25.2367161111111,59404.27768616,2.0,-94.1500015258789,-90.2714691162109,RG610,81.9450638278213,81.9594793601718,52.8474827898026,52.7611532104493,323.4086941823872,-25.228626547762985
796,323.432377916667,-25.2367161111111,59404.2780075381,20.0,-94.1500015258789,-90.2724914550781,RG610,81.9738247080531,82.0397261365142,52.6734700095985,52.2686352622986,323.40858359097075,-25.228661420923313
797,324.050649166667,-22.8232583333333,59404.2812756113,2.0,-94.1500015258789,-90.2770385742188,RG610,80.5917570574966,80.6031814797607,39.0988191259239,39.0038345051144,324.02872309513685,-22.821294308211048
798,324.050649166667,-22.8232583333333,59404.2817105299,2.0,-94.1500015258789,-90.2596664428711,RG610,80.6777567251411,80.6889683588233,38.3758922708366,38.2791025233746,324.0286929070619,-22.82165897942957
799,214.712412083333,-37.3299658333333,59443.9599833746,2.0,-94.1500015258789,-90.2790832519531,RG610,67.1563128217094,67.1399665458885,244.592817057608,244.600565959438,214.7148866364908,-37.34131897112577
800,214.712412083333,-37.3299658333333,59443.9619030989,15.0,-94.1500015258789,-90.3027725219727,RG610,66.6565994008415,66.5976766331878,244.821339030488,244.847083319648,214.71425796693072,-37.34122373901676
801,279.027380416667,11.8537466666667,59443.9780523253,2.0,-94.1500015258789,-90.3120574951172,RG610,38.2655197962158,38.2772464140435,40.4077272904251,40.3863845062588,279.0177753679832,11.836952549333953
802,279.027380416667,11.8537466666667,59443.9833478081,2.0,-94.1500015258789,-90.3229293823242,RG610,39.3028498276108,39.3141522093647,38.4211210203503,38.3990558278892,279.016268411367,11.834824738841585
803,279.027380416667,11.8537466666667,59443.9852925585,15.0,-94.1500015258789,-90.295524597168,RG610,39.6487099512451,39.6885023101204,37.7332694125507,37.6528456104134,279.01550057399646,11.83419329743666
804,280.52599375,4.03434055555556,59443.9874139389,2.0,-94.1500015258789,-90.332405090332,RG610,45.5975652321213,45.6102695151203,44.5999985230446,44.5763687086437,280.5361800592904,4.055330226601973
805,280.52599375,4.03434055555556,59443.9956951571,2.0,-94.1500015258789,-90.3003540039062,RG610,47.4035247250431,47.4154086991184,41.1198971462582,41.0946723115921,280.5221728524652,4.016533937225967
806,280.52599375,4.03434055555556,59443.9964505756,15.0,-94.1500015258789,-90.3141937255859,RG610,47.5268839879864,47.5694050474995,40.8565145027969,40.7650793385837,280.5218801748753,4.01631916186707
807,277.725084166667,-5.01376722222222,59443.9981993672,2.0,-94.1500015258789,-90.3188400268555,RG610,56.8558018489566,56.8686165495747,44.9790451717708,44.9489561510563,277.72026553747935,-5.003782337766038
808,277.725084166667,-5.01376722222222,59444.0005820836,2.0,-94.1500015258789,-90.3178176879883,RG610,57.38338029226,57.3958413883083,43.7173711550713,43.6864975882054,277.7122062283719,-5.006886762342899
809,277.725084166667,-5.01376722222222,59444.0073182569,2.0,-94.1500015258789,-90.3253402709961,RG610,58.7910737677448,58.802791891896,39.9910438847874,39.9577228021953,277.71351358315974,-5.006872983743645
810,277.725084166667,-5.01376722222222,59444.0086119279,15.0,-94.1500015258789,-90.3398361206055,RG610,59.0195206387871,59.0607368036144,39.3279946637485,39.2067199242592,277.7132202161339,-5.006945765931484
811,276.67772375,-11.3568972222222,59444.0099392833,2.0,-94.1500015258789,-90.3303604125977,RG610,65.0759548529022,65.0886577947822,44.5625834954117,44.5246364963386,276.66685699077914,-11.348209040157348
