,DATE,MJD,EXPTIME,RA,DEC,AIRMASS,ROT_ANGLE,AZ,EL,RA_MD,DEC_MD,EXPTIME_MD,TEMP_SET_MD,CCDTEMP_MD,FILTER_MD,ELSTART_MD,ELEND_MD,AZSTART_MD,AZEND_MD,RA_WCS,DEC_WCS,dRA,dDEC,dAZ,dEL,PNT_OFFSET
2022031600306,2022-03-17 01:42:03.562190,59655.070874562385,30.0,294.548571674884,-89.8967439864266,1.98664134839505,281.306432647941,180.012656827239,30.131910948373804,294.545454583333,-89.8967385833333,30.0,-94.1500015258789,,SDSSr,30.1319109483738,30.1317549332161,180.012656827239,180.012163747801,293.60223001809726,-89.90387558925778,56.78049940720392,0.4278961698700667,-0.018306776946882482,-0.4388351302302003,0.43913847666984507
2022031600307,2022-03-17 01:44:18.995672,59655.07244207953,30.0,327.224972459426,-89.8967507272062,1.98647656066238,78.3469788794073,180.078211803688,30.1346830113907,327.272727083333,-89.8967385833333,30.0,-94.1500015258789,,SDSSr,30.1346830113907,30.1344036146183,180.078211803688,180.077847470297,333.4543772447983,-89.89924809218141,-373.76428712234014,0.14984189851290405,-0.658531977890877,-0.37398073547542315,0.6816868508077472
2022031600308,2022-03-17 01:44:51.807074,59655.072821841124,30.0,327.287205924547,-89.8967316005891,1.98649395702341,78.2848819300338,180.077847470297,30.1344036146183,327.272727083333,-89.8967385833333,30.0,-94.1500015258789,,SDSSr,30.1344036146183,30.1341090186615,180.077847470297,180.077316839961,333.39626462349406,-89.89926107366979,-366.54352193682365,0.1517683848414265,-0.6448896581948041,-0.36996947703672234,0.6696234862787087
2022031600310,2022-03-17 01:46:06.381469,59655.0736849707,30.0,327.279903211808,-89.8967430124859,1.98653326411364,78.7757838137534,180.076692332281,30.1337442382355,327.272727083333,-89.8967385833333,30.0,-94.1500015258789,,SDSSg,30.1337442382355,30.1334563478013,180.076692332281,180.076207299484,333.338721589381,-89.8992410368253,-363.5291026543829,0.14988146036341152,-0.642398468352429,-0.3630181705826666,0.6640048085719967
2022031600311,2022-03-17 01:46:48.300066,59655.07417013966,30.0,327.268517633013,-89.8967409951269,1.9865550753534,79.5553216110818,180.076036979211,30.133375434496003,327.272727083333,-89.8967385833333,30.0,-94.1500015258789,,SDSSi,30.133375434496,30.1330870970269,180.076036979211,180.075565804495,333.38033598417707,-89.89962193929559,-366.7091010698439,0.17285665012128984,-0.6393414945714447,-0.38454381728535714,0.6738410204439925
2022031600312,2022-03-17 01:47:21.141919,59655.074550253696,30.0,327.281254454292,-89.8967363251379,1.98657232598164,79.5419836359613,180.075565804495,30.1330870970269,327.272727083333,-89.8967385833333,30.0,-94.1500015258789,,SDSSi,30.1330870970269,30.1327996536274,180.075565804495,180.075049926309,333.4167414055291,-89.89957643753034,-368.1292170742246,0.17040674354637575,-0.6440843876715783,-0.382064646026069,0.6758124454079655
2022031600313,2022-03-17 01:48:53.402311,59655.0756180823,30.0,130.9145216132,-89.8967391277782,1.97477080816292,359.992207938854,180.038099367885,30.3334726973553,130.909090833333,-89.8967385833333,30.0,-94.1500015258789,,SDSSi,30.3334726973553,30.3332532032509,180.038099367885,180.038155694274,128.1258851956152,-89.88567316148767,167.31818505508954,-0.6639579774322967,-0.38583445424843943,-0.656058807797833,0.7358641071309381
2022031600314,2022-03-17 01:49:26.142753,59655.0759970226,30.0,130.915887433029,-89.8967463668511,1.97478308901626,359.990312767781,180.038155694274,30.3332532032509,130.909090833333,-89.8967385833333,30.0,-94.1500015258789,,SDSSi,30.3332532032509,30.3330466731568,180.038155694274,180.038216938046,128.17989711224715,-89.88558100841047,164.15941924691063,-0.6699215064375105,-0.38065632750596506,-0.6615397838129071,0.7387543465549781
2022031600315,2022-03-17 01:50:07.365436,59655.076474136986,30.0,130.911711371573,-89.8967377266016,1.97479860175091,359.994576112184,180.038237054614,30.332997946359704,130.909090833333,-89.8967385833333,30.0,-94.1500015258789,,SDSSg,30.3329979463597,30.3327882870217,180.038237054614,180.038293828038,128.18513222495906,-89.885854725813,163.5947487968352,-0.6529800473147328,-0.3807115041614412,-0.6436648892652731,0.7228125525694086
2022031600316,2022-03-17 01:50:40.201781,59655.07685418728,30.0,130.912226696131,-89.8967348232912,1.97481095532113,359.994069390235,180.038293828038,30.332788287021696,130.909090833333,-89.8967385833333,30.0,-94.1500015258789,,SDSSg,30.3327882870217,30.3325759454747,180.038293828038,180.038353283671,128.15173616777818,-89.88588246011136,165.62943170116876,-0.6511417907903361,-0.38706634745761254,-0.6408200768010285,0.72280270313477
