,DATE,MJD,EXPTIME,RA,DEC,AIRMASS,ROT_ANGLE,AZ,EL,RA_MD,DEC_MD,EXPTIME_MD,TEMP_SET_MD,CCDTEMP_MD,FILTER_MD,ELSTART_MD,ELEND_MD,AZSTART_MD,AZEND_MD,RA_WCS,DEC_WCS,dRA,dDEC,PNT_OFFSET
2021070700099,2021-07-08 00:04:04.895303,59403.00283443638,5.0,211.975832584179,-21.1953432205121,1.01409305688766,78.85825977059699,337.3171407764166,80.4318996353832,211.975370833333,-21.1953247222222,5.0,-94.1500015258789,-90.1973419189453,RG610,80.4318996353832,80.4221837802615,-22.6828592235834,-22.8346369380743,211.96419558383437,-21.194586300252322,0.6982200206761927,-0.04541521558696242,0.652571567239704
2021070700104,2021-07-08 00:09:33.391331,59403.00663647374,5.0,211.980215522473,-21.1962638589042,1.01568065433372,73.198859087107,330.5453404073924,79.9156007750717,211.975370833333,-21.1953247222222,5.0,-94.1500015258789,-90.1927871704102,RG610,79.9156007750717,79.9013922198501,-29.4546595926076,-29.6112357790262,211.9730460841844,-21.195073905781797,0.430166297316235,-0.0713971873438414,0.4073714803983458
2021070700105,2021-07-08 00:10:58.186761,59403.007617902316,5.0,211.285704922558,-16.0252679344477,1.03626448718043,84.02729315230602,336.0412237827986,74.7877392752853,211.28547375,-16.0253091666667,5.0,-94.1500015258789,-90.1958541870117,RG610,74.7877392752853,74.7760971470561,-23.9587762172014,-24.0721978957445,211.28285800935694,-16.024201704772004,0.17081479206422098,-0.0639737805416609,0.1762011782789564
2021070700108,2021-07-08 00:13:22.350227,59403.00928646096,5.0,211.286853514388,-16.0256912577115,1.03734144516554,82.46638093562302,334.0243872289866,74.5707226379745,211.28547375,-16.0253091666667,5.0,-94.1500015258789,-90.1913986206055,RG610,74.5707226379745,74.5580684228626,-25.9756127710134,-26.0860411042959,211.2829526793726,-16.025478437513083,0.23405010092080145,-0.012769211904717002,0.22531668812258396
2021070700109,2021-07-08 00:15:34.967101,59403.010821378484,5.0,211.871531537418,-10.3237386702403,1.06946114269278,93.86032588917499,340.3853402321547,69.2198426111572,211.87101625,-10.3236394444444,5.0,-94.1500015258789,-90.1983642578125,RG610,69.2198426111572,69.211465178334,-19.6146597678453,-19.6917692537099,211.87185889749864,-10.323956593307045,-0.019641604836953378,0.013075384004665715,0.023331692347909612
2021070700114,2021-07-08 00:20:06.341625,59403.01396228733,5.0,211.872899336916,-10.3245888333542,1.07197807893217,91.66878224552102,337.4423440580576,68.8685706838005,211.87101625,-10.3236394444444,5.0,-94.1500015258789,-90.1630630493164,RG610,68.8685706838005,68.8575110419479,-22.5576559419424,-22.6429278368742,211.8746821981744,-10.324876862911696,-0.10697167550737384,0.01728177344984906,0.10664907728053151
2021070700115,2021-07-08 00:21:29.990156,59403.01493044162,5.0,210.817976172476,-7.13974119479519,1.0996221427184,94.79843427518199,336.8473053758353,65.4031696005695,210.817790833333,-7.13978055555556,5.0,-94.1500015258789,-90.1684494018555,RG610,65.4031696005695,65.3932588382595,-23.1526946241647,-23.2180555875093,210.82228197769695,-7.140561985572021,-0.2583483132586484,0.04924744660986861,0.2610325439873086
2021070700119,2021-07-08 00:24:51.534568,59403.01726313157,5.0,212.031392399895,-1.04851337693676,1.1577140448392,104.72189683148503,341.6481819038599,59.71584713300399,212.031165416667,-1.04857388888889,5.0,-94.1500015258789,-90.1586990356445,RG610,59.715847133004,59.706818370425,-18.3518180961401,-18.4154807741434,212.04082311791856,-1.0506810690131196,-0.5658430814152693,0.13006152458186437,0.5805057781664795
2021070700124,2021-07-08 00:29:17.248269,59403.02033852163,5.0,212.032268839776,-1.04914479938177,1.16149572692848,103.25418678787798,339.5492693071574,59.39732274254491,212.031165416667,-1.04857388888889,5.0,-94.1500015258789,-90.1782989501953,RG610,59.3973227425449,59.387310950362,-20.4507306928426,-20.5133964831621,212.03919324683014,-1.052146487743707,-0.4154644232493395,0.18010130171622735,0.4527572543026439
2021070700125,2021-07-08 00:30:16.994898,59403.02103003354,5.0,209.968031369678,4.57434754330836,1.24601642880494,108.51989622547399,338.6865135317057,53.3394499703281,209.967844166667,4.57431388888889,5.0,-94.1500015258789,-90.1938095092773,RG610,53.3394499703281,53.3302714510792,-21.3134864682943,-21.3597107643873,209.98482954098506,4.570540730960567,-1.0078902784245773,0.22840874086787466,1.030319115166347
2021070700128,2021-07-08 00:32:44.995195,59403.02274299994,5.0,209.968442425253,4.57406896071726,1.24923804169093,107.88740072465498,337.7089171891421,53.1411940439575,209.967844166667,4.57431388888889,5.0,-94.1500015258789,-90.1775512695312,RG610,53.1411940439575,53.131586818301,-22.2910828108579,-22.3369262332708,209.98067698412547,4.568788089153352,-0.734073532349542,0.31685229383485475,0.7973934129474716
2021070700129,2021-07-08 00:33:57.201614,59403.02357872239,5.0,210.595095706651,8.48839764763694,1.31382051253055,113.44314373156698,340.1455820386618,49.5235413893097,210.594837916667,8.48845222222222,5.0,-94.1500015258789,-90.1844253540039,RG610,49.5235413893097,49.5137620552414,-19.8544179613382,-19.9029328639299,210.61728923942405,8.479743655877888,-1.3316119663847747,0.5192395055431419,1.4156991550798521
2021070700132,2021-07-08 00:36:23.044247,59403.02526671582,5.0,210.595406063217,8.48819912739062,1.31738997153386,112.86391831802001,339.2595209961146,49.3414238675468,210.594837916667,8.48845222222222,5.0,-94.1500015258789,-90.1761627197266,RG610,49.3414238675468,49.332481829726,-20.7404790038854,-20.7827009970933,210.6138741408972,8.478486629888334,-1.1080846608111123,0.5827498501376494,1.241260499938608
2021070700133,2021-07-08 00:37:31.774696,59403.02606220712,5.0,208.994533293792,13.7494054499615,1.44424250421801,117.94456185801899,339.08634193589387,43.7702634020679,208.994317083333,13.7493891666667,5.0,-94.1500015258789,-90.2098770141602,RG610,43.7702634020679,43.7599950118893,-20.9136580641061,-20.9562305326253,209.01990469218532,13.718583975081305,-1.522283903599047,1.8492884928118551,2.3678254307419184
2021070700144,2021-07-08 00:49:12.369213,59403.034170939965,5.0,210.709931686535,17.9878861055536,1.57396352147625,122.20804951511099,339.3965474550932,39.3848351224296,210.709661666667,17.9878413888889,5.0,-94.1500015258789,-90.1985473632812,RG610,39.3848351224296,39.3747276647919,-20.6034525449068,-20.6423924083501,210.7336343491032,17.950245378809207,-1.4221597540917301,2.2584436046637366,2.6326055412552085
2021070700145,2021-07-08 00:49:52.145086,59403.03463130887,5.0,210.672015223436,18.034832570949,1.57753179632153,122.11302582942,339.1772455756873,39.2779808326741,210.709661666667,17.9878413888889,5.0,-94.1500015258789,-90.2117385864258,RG610,39.2779808326741,39.2676552220364,-20.8227544243127,-20.8616688067705,210.6959120390785,17.99744745934739,-1.4338089385527373,2.2431066960963806,2.6250110293257216
2021070700150,2021-07-08 00:54:23.040012,59403.03776666681,5.0,210.672341898802,18.0344954578269,1.5897215433456,121.30180321703801,337.8703209047526,38.9178665562504,210.709661666667,17.9878413888889,5.0,-94.1500015258789,-90.19873046875,RG610,38.9178665562504,38.9083617015713,-22.1296790952474,-22.1632903034479,210.69865402919496,17.998202829601905,-1.5787278235795292,2.177557693499848,2.644942247971456
2021070700172,2021-07-08 01:20:23.851214,59403.05583161127,5.0,216.628387473083,21.6352990300872,1.72592435732805,125.24045605598701,338.7659699504584,35.3386830373638,216.658937916667,21.5896194444444,5.0,-94.1500015258789,-90.2167510986328,RG610,35.3386830373638,35.3280498667591,-21.2340300495416,-21.2703167612344,216.65245113525756,21.593479925094876,-1.4438197304758804,2.5091462995393385,2.8456236354262976
2021070700177,2021-07-08 01:25:15.840519,59403.05921111712,5.0,216.628373659411,21.6349859238619,1.74251381942544,124.43276584805803,337.4647181515902,34.9508458956116,216.658937916667,21.5896194444444,5.0,-94.1500015258789,-90.2160110473633,RG610,34.9508458956116,34.9398050292366,-22.5352818484098,-22.5707352871832,216.65376822495708,21.593498471583572,-1.5236739327681939,2.4892471366993725,2.8640753254742513
2021070700178,2021-07-08 01:26:17.670662,59403.05992674377,5.0,220.280831401369,12.1099977071656,1.41303904366495,115.15403189066701,337.123197842142,44.9996118827694,220.28062875,12.1099908333333,5.0,-94.1500015258789,-90.1947402954102,RG610,44.9996118827694,44.9883676155441,-22.876802157858,-22.9202445561677,220.29792790603074,12.086185210006926,-1.025790279707018,1.4287498295200873,1.7456662076837395
2021070700185,2021-07-08 01:32:52.390776,59403.064495263614,5.0,220.281443912354,12.1094542531248,1.42736546286752,113.895917144039,335.0043845956534,44.4248010798474,220.28062875,12.1099908333333,5.0,-94.1500015258789,-90.1983642578125,RG610,44.4248010798474,44.4126314504974,-24.9956154043466,-25.0379509444028,220.30240693595002,12.084771968002716,-1.2577814157609652,1.480937107325165,1.9250215174897645
2021070700186,2021-07-08 01:34:00.537364,59403.06528399726,5.0,226.320686453985,2.01692270153236,1.20773138715702,105.40536015376398,337.9001273994654,55.8618395610683,226.32044375,2.0168875,5.0,-94.1500015258789,-90.2385864257812,RG610,55.8618395610683,55.8510155065887,-22.0998726005346,-22.1560966188699,226.31965881671206,2.0100680586146753,0.06165823637687749,0.4112785750609168,0.41586910358537194
2021070700193,2021-07-08 01:40:31.713293,59403.06981149644,5.0,226.321683244067,2.0162433858461,1.21585675750249,103.68531711710301,335.199699926874,55.3005265279644,226.32044375,2.0168875,5.0,-94.1500015258789,-90.2270660400391,RG610,55.3005265279644,55.2884427293175,-24.800300073126,-24.8547596449644,226.32915003892015,2.0122460007578775,-0.44800769119132916,0.23984310529312666,0.507924849154699
2021070700194,2021-07-08 01:41:58.995426,59403.07082170632,5.0,232.05710004652397,-6.43782680094083,1.10276770077307,97.72301301541302,339.781211096546,65.0466177447524,232.056864166667,-6.43783111111111,5.0,-94.1500015258789,-90.2025451660156,RG610,65.0466177447524,65.0379229171958,-20.218788903454,-20.2842437441141,232.0559831505285,-6.441110378664404,0.06701375972817236,0.19701466341468452,0.20796426124863449
2021070700199,2021-07-08 01:46:26.392998,59403.07391658562,5.0,232.058253813533,-6.43841190134765,1.10592702942504,95.97006696319602,337.3185627942294,64.6972372218006,232.056864166667,-6.43783111111111,5.0,-94.1500015258789,-90.2306900024414,RG610,64.6972372218006,64.6861373468273,-22.6814372057706,-22.7545671875268,232.06197633698784,-6.440695545002579,-0.22335140729311015,0.13701861929557937,0.2608303134579443
2021070700200,2021-07-08 01:48:20.554121,59403.075237894926,5.0,237.619854229003,-17.348823712306,1.02791041671209,86.89859596059802,341.4175785367697,76.6084875746456,237.6195525,-17.3487791666667,5.0,-94.1500015258789,-90.2146148681641,RG610,76.6084875746456,76.5992777629581,-18.5824214632303,-18.7136650795728,237.61316611451124,-17.348398011285727,0.40128686950240167,-0.025542061216381858,0.3838822684993949
2021070700203,2021-07-08 01:50:45.387808,59403.07691421073,5.0,237.62122578296,-17.3490934478001,1.02866367345877,84.96849632745102,339.0661493723601,76.4332508130756,237.6195525,-17.3487791666667,5.0,-94.1500015258789,-90.2097854614258,RG610,76.4332508130756,76.4230105860916,-20.9338506276399,-21.0620964283735,237.61319853010636,-17.34985146029454,0.48163517121587157,0.04548074966608876,0.4619667870911894
2021070700204,2021-07-08 01:52:17.381721,59403.0779789551,5.0,239.038115359379,-23.8933981585629,1.00786920292828,68.734475292817,329.4510469620436,82.8339970691886,239.037784166667,-23.8933775,5.0,-94.1500015258789,-90.2170333862305,RG610,82.8339970691886,82.8193083985534,-30.5489530379564,-30.7609923894197,239.02520224769157,-23.896715464959613,0.7747867012429419,0.19903838380248284,0.7358103847803833
2021070700208,2021-07-08 02:18:54.840075,59403.09646805643,5.0,265.706543010511,-40.3207804424434,1.04248175048096,-130.5127749036094,132.061843801726,73.5632053597656,265.705514583333,-40.3209736111111,5.0,-94.1500015258789,-90.2246475219727,RG610,73.5632053597656,73.5845959766593,-227.938156198274,-227.889503161918,265.7127703085588,-40.320934300286716,-0.3736378828686805,0.009231470598394085,0.2850233236288405
2021070700211,2021-07-08 02:22:31.787258,59403.098979019196,5.0,265.707785756139,-40.3205357032402,1.03947136190167,-129.1802024302618,133.436769176711,74.1371498091903,265.705514583333,-40.3209736111111,5.0,-94.1500015258789,-90.2393264770508,RG610,74.1371498091903,74.1580813213077,-226.563230823289,-226.51058218957,265.71327270394124,-40.32195294180119,-0.32921686813833806,0.08503431365968907,0.2650169763046138
2021070700212,2021-07-08 02:26:32.697290,59403.10176732975,5.0,265.772262105473,-40.2947463567627,1.03645982715435,-127.74442954293689,134.915816117515,74.7358644588676,265.705514583333,-40.3209736111111,5.0,-94.1500015258789,-90.240348815918,RG610,74.7358644588676,74.7562809868541,-225.084183882485,-225.026856135155,265.77820006342205,-40.29627748602272,-0.3562774769470128,0.09186775560142176,0.28684855508880847
2021070700213,2021-07-08 02:27:30.141937,59403.10243219834,5.0,265.709493709999,-40.3198973540115,1.03563415695204,-127.1280310420509,135.526433963751,74.9060957713809,265.705514583333,-40.3209736111111,5.0,-94.1500015258789,-90.243782043457,RG610,74.9060957713809,74.9237679525104,-224.473566036249,-224.421334486033,265.7154121854215,-40.32151883556556,-0.35510852535218845,0.09728889324441425,0.2876961323482358
2021070700214,2021-07-08 02:27:59.420856,59403.10277107472,5.0,265.646588737509,-40.345396302149,1.03516794873,-126.7107951628191,135.933739919637,75.0012882633891,265.705514583333,-40.3209736111111,5.0,-94.1500015258789,-90.2548370361328,RG610,75.0012882633891,75.0213207884517,-224.066260080363,-224.00578252555,265.65268115707715,-40.34704649661535,-0.3655451740954159,0.09901166798136814,0.2956698492535651
2021070700368,2021-07-08 05:28:48.854634,59403.22834322494,5.0,288.834764398016,-39.6628943244381,1.0207024075147,-39.362593894327006,213.890610267175,78.4354791625228,288.83448,-39.6629586111111,5.0,-94.1500015258789,-90.2001266479492,RG610,78.4354791625228,78.4192853255954,213.890610267175,213.989745606421,288.8921955337026,-39.66462976523493,-3.4458681411945284,0.10412644781013838,2.654683874922176
2021070700369,2021-07-08 05:30:09.305514,59403.229274369376,5.0,288.783997030199,-39.6596601771518,1.02139102976491,-37.820747859080996,215.024175722836,78.2490240617481,288.83448,-39.6629586111111,5.0,-94.1500015258789,-90.2534484863281,RG610,78.2490240617481,78.232377378532,215.024175722836,215.120008368744,288.8410286308582,-39.662528300149454,-3.421896039557405,0.17208737985873193,2.6399037681359854
2021070700372,2021-07-08 05:33:03.135306,59403.23128628827,5.0,288.784142012947,-39.6596020005024,1.02279175273253,-35.01445591230001,217.039381940602,77.8772622926917,288.83448,-39.6629586111111,5.0,-94.1500015258789,-90.2662658691406,RG610,77.8772622926917,77.8598158641544,217.039381940602,217.128675807951,288.8411590433406,-39.664812216428466,-3.4210218236200873,0.31261295556399465,2.6520625943307365
2021070700373,2021-07-08 05:34:42.053368,59403.23243117324,5.0,280.587630493434,-43.606675444775,1.0610840187792,-17.038730602208005,222.04182692313,70.4527879341331,280.587339583333,-43.6067141666667,5.0,-94.1500015258789,-90.2333831787109,RG610,70.4527879341331,70.4333052619186,222.04182692313,222.084997077225,280.64495128768476,-43.61872298936997,-3.439247655044742,0.7228526756992352,2.592878167922623
2021070700374,2021-07-08 05:35:14.826423,59403.23281049101,5.0,280.539431603523,-43.5887425525151,1.06172381836206,-16.547891569206996,222.323233117102,70.3551962061756,280.587339583333,-43.6067141666667,5.0,-94.1500015258789,-90.2742538452148,RG610,70.3551962061756,70.335704146215,222.323233117102,222.365722437142,280.5965798541005,-43.60102440863412,-3.428895034652955,0.7369113671421942,2.590351037880627
2021070700377,2021-07-08 05:38:00.857073,59403.23473214205,5.0,280.521232244616,-43.5929370179555,1.0645378710353,-14.814675724874006,223.197351176976,69.9342950268619,280.587339583333,-43.6067141666667,5.0,-94.1500015258789,-90.2503814697266,RG610,69.9342950268619,69.914444444963,223.197351176976,223.237632591961,280.5778667124935,-43.60625440534136,-3.3980680726546435,0.7990432431519126,2.587279526697681
2021070700382,2021-07-08 05:42:37.219409,59403.23793078019,5.0,280.52133774529,-43.5928717760774,1.06932493523407,-12.074275674412007,224.53693576598,69.2435081883305,280.587339583333,-43.6067141666667,5.0,-94.1500015258789,-90.2604141235352,RG610,69.2435081883305,69.2232034190383,224.53693576598,224.573915381668,280.57595101681983,-43.606555115309654,-3.276796291790959,0.8210003539358498,2.510986160016425
2021070700383,2021-07-08 05:43:59.981294,59403.23888867238,5.0,270.502558117407,-48.8104533580851,1.14948079611962,2.332078203164002,222.434647162198,60.4310273214214,270.502346666667,-48.8104597222222,5.0,-94.1500015258789,-90.2891159057617,RG610,60.4310273214214,60.4115388377541,222.434647162198,222.45514236833,270.5583427653325,-48.82659548498282,-3.3470788755311274,0.9685276138638399,2.407300103077511
2021070700384,2021-07-08 05:44:40.853357,59403.23936172867,5.0,270.452853570602,-48.7958989142392,1.15087296186259,2.760787110834002,222.595508177517,60.308332799279,270.502346666667,-48.8104597222222,5.0,-94.1500015258789,-90.2493591308594,RG610,60.308332799279,60.288765637466,222.595508177517,222.616458912133,270.50815592981127,-48.811890502513265,-3.3181415525577647,0.9594952964438072,2.3868064628842776
2021070700389,2021-07-08 05:49:08.442230,59403.242458822104,5.0,270.452809458107,-48.7956407664932,1.1585509545259,4.8255984726609995,223.249909956692,59.649092315041294,270.502346666667,-48.8104597222222,5.0,-94.1500015258789,-90.2431335449219,RG610,59.6490923150413,59.629312364661,223.249909956692,223.268772144555,270.5067807807737,-48.812585939872264,-3.2382793599965938,1.016710402743824,2.3627801111464293
2021070700390,2021-07-08 05:50:33.836151,59403.24344717767,5.0,254.472392171403,-53.8405778672464,1.3372630188559,27.264512395573007,221.210933555602,48.3593035324593,254.47215125,-53.8405466666667,5.0,-94.1500015258789,-90.2448043823242,RG610,48.3593035324593,48.3402450962894,221.210933555602,221.218410660265,254.53587127958392,-53.85132498449366,-3.8087464908558646,0.6448270348357895,2.337694923632205
2021070700391,2021-07-08 05:52:24.697050,59403.24473028992,5.0,260.417890896044,-51.9762490405218,1.26752461157858,20.239465036899986,222.56957926297,52.0517513736122,260.417622916667,-51.9762297222222,5.0,-94.1500015258789,-90.2378387451172,RG610,52.0517513736122,52.0346522911423,222.56957926297,222.578596849678,260.46447754609835,-51.99595133047852,-2.7951990032591296,1.1821373974040532,2.0882461610296486
2021070700392,2021-07-08 05:52:57.302169,59403.24510766399,5.0,260.371136220679,-51.9564505978237,1.26927205287427,20.54894351114001,222.655358542441,51.9519749863975,260.417622916667,-51.9762297222222,5.0,-94.1500015258789,-90.2279968261719,RG610,51.9519749863975,51.9323228879803,222.655358542441,222.664262135266,260.41757176183495,-51.9769106483449,-2.786132469358935,1.2276030312716846,2.110377504578173
2021070700393,2021-07-08 05:53:52.996433,59403.24575227353,5.0,260.371526254528,-51.9572313359101,1.2716381416949,20.924834182371995,222.724757571457,51.8146668954723,260.417622916667,-51.9762297222222,5.0,-94.1500015258789,-90.2317123413086,RG610,51.8146668954723,51.795009432637,222.724757571457,222.734797079815,260.41724683164534,-51.976943697228904,-2.743234627045029,1.1827416791281689,2.0628787917775813
2021070700398,2021-07-08 05:58:52.042802,59403.24921345836,5.0,260.371947766471,-51.9575318359885,1.28477246633699,22.92610819420699,223.079325486658,51.074379889571,260.417622916667,-51.9762297222222,5.0,-94.1500015258789,-90.2166595458984,RG610,51.074379889571,51.054607091748,223.079325486658,223.088583578108,260.4183464892189,-51.98062360208225,-2.7839233648755695,1.3855059656250293,2.2048412820072247
2021070700399,2021-07-08 06:00:38.593500,59403.250446684026,5.0,246.239559665086,-56.3189166675484,1.49719422029261,41.325754407277,219.400421459912,41.8531495912903,246.239254583333,-56.3188430555556,5.0,-94.1500015258789,-90.2520523071289,RG610,41.8531495912903,41.8370804770966,219.400421459912,219.403126914738,246.33193292319288,-56.33889808823645,-5.5423954864131595,1.198885241283336,3.2984348101110563
2021070700400,2021-07-08 06:01:23.352091,59403.25096472328,5.0,246.157396011464,-56.2892955498978,1.50141578828878,41.73209835043599,219.46363620901,41.7103219612618,246.239254583333,-56.3188430555556,5.0,-94.1500015258789,-90.256233215332,RG610,41.7103219612618,41.6918697043293,219.46363620901,219.463120777844,246.24961181970764,-56.31193414365036,-5.532948494618964,1.3583156251536412,3.356956824835255
2021070700401,2021-07-08 06:02:49.693995,59403.25196405087,5.0,246.15770640483703,-56.2909299526122,1.5072544358931,42.25389065665101,219.492832501172,41.5102810247772,246.239254583333,-56.3188430555556,5.0,-94.1500015258789,-90.2510299682617,RG610,41.5102810247772,41.4941095395916,219.492832501172,219.495282252086,246.24854768819802,-56.31136337519775,-5.450477001659838,1.2260053551333105,3.2631461740255405
2021070700406,2021-07-08 06:07:29.505426,59403.25520260909,5.0,246.158119696049,-56.2915020534451,1.52652587993933,43.92421519275601,219.578597922562,40.8701061292668,246.239254583333,-56.3188430555556,5.0,-94.1500015258789,-90.2638473510742,RG610,40.8701061292668,40.8539793475647,219.578597922562,219.581445087431,246.2472854163821,-56.3174903045545,-5.3499432199871375,1.5592950665645728,3.3527066268759427
2021070700407,2021-07-08 06:08:55.931515,59403.256202911056,5.0,225.057543604631,-57.1291112104883,2.04365025736633,72.56485526966401,217.783990432261,29.2079552098294,225.057180833333,-57.1290294444444,5.0,-94.1500015258789,-90.2299423217773,RG610,29.2079552098294,29.190211950161,217.783990432261,217.779896487235,225.12699436732,-57.172047552786196,-4.167045761341933,2.5761805378737055,3.4272227277423357
2021070700409,2021-07-08 06:10:04.455762,59403.25699601576,5.0,225.003158231558,-57.083169233978,2.05578509553989,73.04280485977901,217.792948116316,29.019017724611295,225.057180833333,-57.1290294444444,5.0,-94.1500015258789,-90.2393264770508,RG610,29.0190177246113,29.0013222976704,217.792948116316,217.788683403982,225.07197046825274,-57.12628424770635,-4.128734201686381,2.5869008237020346,3.4234673149160546
2021070700414,2021-07-08 06:14:51.001056,59403.260312512226,5.0,225.003153097062,-57.0836501162303,2.09789722797066,74.617696276848,217.635815818547,28.3771516963025,225.057180833333,-57.1290294444444,5.0,-94.1500015258789,-90.2420196533203,RG610,28.3771516963025,28.3594978436013,217.635815818547,217.631265897988,225.07038285835486,-57.12610413935549,-4.033785677573546,2.547241387510997,3.359742597759276
2021070700422,2021-07-08 06:23:08.464397,59403.266070189784,5.0,242.836785660684,-56.2526378643579,1.66490098762974,54.13253023686599,219.836913873194,36.8524614556809,242.836451666667,-56.25257,5.0,-94.1500015258789,-90.2354278564453,RG610,36.8524614556809,36.8339479549904,219.836913873194,219.836629559039,242.92336565268116,-56.28581002942378,-5.194799519830368,1.9903299039531623,3.5046370462153913
2021070700423,2021-07-08 06:23:40.849866,59403.266445021596,5.0,242.757194200704,-56.2157881963712,1.66954436234781,54.46094006917701,219.880621363161,36.7311169787426,242.836451666667,-56.25257,5.0,-94.1500015258789,-90.2396087646484,RG610,36.7311169787426,36.7125614567776,219.880621363161,219.879725505351,242.8433088020337,-56.24942765923365,-5.16687607978266,2.0183677717470214,3.5101884152157066
2021070700428,2021-07-08 06:28:18.991834,59403.26966425734,5.0,242.75755746113504,-56.216358716366,1.694880944913,56.053823924776,219.859583009718,36.0919532760017,242.836451666667,-56.25257,5.0,-94.1500015258789,-90.2268829345703,RG610,36.0919532760017,36.073420105793,219.859583009718,219.85863842511,242.84126185915773,-56.25193698688097,-5.022263881364383,2.1346962308968336,3.514072080042033
2021070700429,2021-07-08 06:29:34.930463,59403.27054317665,5.0,256.08729435108,-55.5755887807404,1.45410617543033,38.137097083197006,220.14816455984,43.3995982094639,256.08695,-55.5755472222222,5.0,-94.1500015258789,-90.2431335449219,RG610,43.3995982094639,43.3810046895524,220.14816455984,220.152086396454,256.17101132328526,-55.60181522271036,-5.023018332319282,1.573586518197989,3.2456347647104336
2021070700435,2021-07-08 06:34:54.859922,59403.27424606391,5.0,256.003752455213,-55.5462860406281,1.47563745879306,40.23083427500799,220.342756588696,42.6107560678502,256.08695,-55.5755472222222,5.0,-94.1500015258789,-90.2413711547852,RG610,42.6107560678502,42.591991333582,220.342756588696,220.346085657118,256.0889888996474,-55.57301061422774,-5.114186666067843,1.6034744159785623,3.3070577049364744
2021070700436,2021-07-08 06:36:09.368550,59403.275108432295,5.0,273.672001709823,-53.0783440345277,1.25158289604663,15.534099654654,220.124782849787,53.0014898463123,273.67159125,-53.078345,5.0,-94.1500015258789,-90.2318954467773,RG610,53.0014898463123,52.9828328474396,220.124782849787,220.13708167219,273.7286342715773,-53.1053610718714,-3.397953705255701,1.6210222406210695,2.6060901159970027
2021070700437,2021-07-08 06:36:42.443014,59403.275491238586,5.0,273.610201831796,-53.0577598900118,1.25329598450496,15.881374790075995,220.229605813263,52.8974116428726,273.67159125,-53.078345,5.0,-94.1500015258789,-90.2600402832031,RG610,52.8974116428726,52.8787287159794,220.229605813263,220.243199695586,273.665988874857,-53.08413063948557,-3.3472225836599794,1.582244968426939,2.5589080922413756
2021070700442,2021-07-08 06:41:25.444968,59403.278766724165,5.0,273.61006792052,-53.0571501499556,1.26448766354353,17.827154318732994,220.649950434206,52.2302993222111,273.67159125,-53.078345,5.0,-94.1500015258789,-90.2462005615234,RG610,52.2302993222111,52.2114563568466,220.649950434206,220.661280979155,273.66183538550837,-53.08062044024725,-3.1060478993027294,1.4082174174988558,2.3379663134201936
2021070700443,2021-07-08 06:42:46.024987,59403.27969936328,5.0,292.477520307676,-48.4586633029126,1.10611691641107,-11.634718989439989,217.617390830754,64.6790299399727,292.4772875,-48.4586208333333,5.0,-94.1500015258789,-90.2332916259766,RG610,64.6790299399727,64.6613796635502,217.617390830754,217.648591180085,292.5440432490908,-48.473282373175735,-3.991376484885334,0.8771442157888553,2.788110538003014
2021070700444,2021-07-08 06:43:28.349379,59403.28018922892,5.0,292.409311353415,-48.4457161807692,1.10723352540045,-11.10493490433501,217.867682506083,64.5575187190261,292.4772875,-48.4586208333333,5.0,-94.1500015258789,-90.2472229003906,RG610,64.5575187190261,64.5396985693806,217.867682506083,217.898533721207,292.4753093916672,-48.46062713376857,-3.9598822951319126,0.8946571799617763,2.7745215977691413
2021070700447,2021-07-08 06:46:13.549608,59403.28210126862,5.0,292.409352197433,-48.44569899518,1.1106394992593,-9.658431748264007,218.493768651722,64.1906756742828,292.4772875,-48.4586208333333,5.0,-94.1500015258789,-90.2493591308594,RG610,64.1906756742828,64.1727173908585,218.493768651722,218.523426283835,292.4730035281471,-48.459908591007284,-3.819079842844867,0.8525757496363338,2.6725907959818636
2021070700448,2021-07-08 06:47:33.104484,59403.28302204264,5.0,302.496938468669,-41.8463775164405,1.04204978062349,-23.48925883605699,221.243217517374,73.6587134583679,302.496664166667,-41.8463411111111,5.0,-94.1500015258789,-90.24072265625,RG610,73.6587134583679,73.6396930201736,221.243217517374,221.300029386519,302.55767502681397,-41.858313379937975,-3.6441934886977148,0.716151809849044,2.8073207158953997
2021070700449,2021-07-08 06:48:06.422913,59403.28340767261,5.0,302.42933934972,-41.835373308073,1.04264825889629,-22.88173841717,221.618395079611,73.5479091687885,302.496664166667,-41.8463411111111,5.0,-94.1500015258789,-90.2507553100586,RG610,73.5479091687885,73.5286218507972,221.618395079611,221.674312432049,302.4897868459695,-41.84773647266694,-3.6268497749722863,0.7417898756366824,2.8019499077948846
2021070700456,2021-07-08 06:54:36.202356,59403.287919008755,5.0,302.429468504292,-41.8352212311066,1.04796440980981,-18.39709776051299,224.170313556431,72.5890686197963,302.496664166667,-41.8463411111111,5.0,-94.1500015258789,-90.2534484863281,RG610,72.5890686197963,72.5688344820228,224.170313556431,224.218839187859,302.48523977223573,-41.847018040959284,-3.3462760766255957,0.7078085911608856,2.5915011054477186
