,DATE,MJD,EXPTIME,RA,DEC,AIRMASS,ROT_ANGLE,AZ,EL,RA_MD,DEC_MD,EXPTIME_MD,TEMP_SET_MD,CCDTEMP_MD,FILTER_MD,ELSTART_MD,ELEND_MD,AZSTART_MD,AZEND_MD,RA_WCS,DEC_WCS,dRA,dDEC,dAZ,dEL,PNT_OFFSET
2022040500308,2022-04-06 02:34:56.054211,59675.10759322003,30.0,221.150653676707,-44.9666495619139,1.49546077825979,354.205292797365,125.23898132561598,41.90312540374,221.1504425,-44.9667128333333,30.0,-94.1500015258789,,SDSSg,41.90312540374,42.0003456457489,125.238981325616,125.231440294971,221.14991249417886,-44.9561090821291,0.044470951687111925,-0.6324287870876627,0.8522069447449585,0.003391584529996942,0.6332111311078273
2022040500309,2022-04-06 02:35:28.898731,59675.107973364946,30.0,221.150620545256,-44.9667270278697,1.4926670844649,354.205364813424,125.23165218948301,41.9973916395684,221.1504425,-44.9667128333333,30.0,-94.1500015258789,,SDSSg,41.9973916395684,42.0945488496654,125.231652189483,125.224181790341,221.1498606466248,-44.95612701209387,0.04559391787174745,-0.6360009465501933,0.8583790817771751,0.001769359786149534,0.636818660356844
2022040500310,2022-04-06 02:36:10.763342,59675.10845790905,30.0,221.150714505782,-44.9667210851963,1.48913236967268,354.74378498721,125.22220008491398,42.1210057123535,221.1504425,-44.9667128333333,30.0,-94.1500015258789,,SDSSr,42.1210057123535,42.2182442828198,125.222200084914,125.214989413013,221.14986766457787,-44.956113565511444,0.050810472244834294,-0.6364511810917999,0.8609212336441581,-0.003201260037352637,0.637465839436602
2022040500311,2022-04-06 02:36:43.655566,59675.10883860609,30.0,221.150666228258,-44.9667234948472,1.48635853864778,354.743771185545,125.21498941301299,42.2182442828198,221.1504425,-44.9667128333333,30.0,-94.1500015258789,,SDSSr,42.2182442828198,42.3154506667488,125.214989413013,125.207986165275,221.14990416326492,-44.95608160390629,0.045723899582545385,-0.6385134564550242,0.8647826759615819,-0.0005344332277800438,0.6393326051022661
2022040500312,2022-04-06 02:37:25.897565,59675.10932751811,30.0,221.621518764334,-45.7164442183016,1.49123789300496,355.355118315244,126.23671926974198,42.0469275697105,221.621217916667,-45.7164439722222,30.0,-94.1500015258789,,SDSSr,42.0469275697105,42.1429354532593,126.236719269742,126.230933297862,221.62056848161734,-45.706102184646376,0.05701696299878309,-0.6205220193139972,0.8385507415078678,-0.014083767665050827,0.6217979497621665
2022040500313,2022-04-06 02:37:58.642751,59675.109706513314,30.0,221.621467146771,-45.7164799787567,1.48852156612568,355.355178119614,126.23093329786201,42.1429354532593,221.621217916667,-45.7164439722222,30.0,-94.1500015258789,,SDSSr,42.1429354532593,42.2389750762959,126.230933297862,126.225284565677,221.6205098193998,-45.7060173059261,0.05743964227070077,-0.6277603698352131,0.8495714714266559,-0.015115142005502973,0.6290403690780713
2022040500314,2022-04-06 02:38:39.741518,59675.1101821935,30.0,221.621426519848,-45.7164581460884,1.48510733341671,355.560280625038,126.223951060761,42.262201218211,221.621217916667,-45.7164439722222,30.0,-94.1500015258789,,SDSSg,42.262201218211,42.3581992670079,126.223951060761,126.218565632094,221.62072376188652,-45.70596998518083,0.04216547768845765,-0.629289654453856,0.8526668857492691,-0.0057014093755521624,0.6299780676749728
2022040500315,2022-04-06 02:39:12.592322,59675.11056241113,30.0,221.621409511668,-45.7164462923068,1.48238484654554,355.560147398601,126.21856563209401,42.3581992670079,221.621217916667,-45.7164439722222,30.0,-94.1500015258789,,SDSSg,42.3581992670079,42.4541874810093,126.218565632094,126.213417578925,221.6206571700954,-45.70595443058882,0.045140494353732345,-0.6295117030783668,0.8543568089796514,-0.008813916915277763,0.6303003458037417
2022040500316,2022-04-06 02:39:54.500569,59675.11104746029,30.0,221.621470216086,-45.7164471238834,1.47897728488982,356.118846288752,126.21205725192,42.480310408675,221.621217916667,-45.7164439722222,30.0,-94.1500015258789,,SDSSi,42.480310408675,42.576349137642,126.21205725192,126.207163561572,221.62060755177913,-45.70596965580617,0.05175985840993374,-0.628648084633348,0.8550401940558475,-0.014797564888582382,0.6296861947997485
2022040500317,2022-04-06 02:40:27.345003,59675.1114276042,30.0,221.621417458986,-45.716449214674,1.47629008464712,356.118614985579,126.207163561572,42.576349137642,221.621217916667,-45.7164439722222,30.0,-94.1500015258789,,SDSSi,42.576349137642,42.6723145528667,126.207163561572,126.202484447946,221.620550721881,-45.70595848938468,0.0520042263007223,-0.6294435173589709,0.8574098028180628,-0.015989650628403882,0.6304901228054203
