,DATE,MJD,EXPTIME,RA,DEC,AIRMASS,ROT_ANGLE,AZ,EL,RA_MD,DEC_MD,EXPTIME_MD,TEMP_SET_MD,CCDTEMP_MD,FILTER_MD,RA_WCS,DEC_WCS,dRA,dDEC,dAZ,dEL,PNT_OFFSET
2022121200726,2022-12-13 06:35:20.523504,59926.27454309611,30.0,90.39439812503292,-53.014009194587125,1.1190504740515508,0.0016484517737244,206.09583817863316,63.308207003676216,90.39425000000004,-53.01394722222222,30.0,-94.15,-90.4843,SDSSg_65mm,90.39330382685044,-53.01237452152139,0.0656578909467973,-0.0980803839448921,-0.2056691549426668,-0.0505868470767451,0.1057362585269543
2022121200687,2022-12-13 06:10:10.634496,59926.257067528895,30.0,90.39655301136344,-53.20202556176295,1.1010960463680426,0.0011259010511876,198.59188951994287,65.23330977400474,90.39629166666668,-53.202000000000005,30.0,-94.15,-90.4829,SDSSi_65mm,90.39532649349512,-53.2008225669549,0.0735910720984638,-0.0721796884825206,-0.1725325775963393,-0.043393654991222,0.0845758273584272
2022121200714,2022-12-13 06:27:33.485504,59926.26913756371,30.0,90.08173338379916,-53.01395825830198,1.113218561864349,0.0012995563639183,204.3539110615384,63.9111617787712,90.08150000000002,-53.01394722222222,30.0,-94.15,-90.4587,SDSSg_65mm,90.08048938334676,-53.012519423389726,0.0746400271430794,-0.0863300947357592,-0.1980914551595588,-0.0425005154616679,0.0973108857377759
2022121200487,2022-12-13 03:58:42.356508,59926.16576801514,30.0,89.92531033111085,-53.20199685536964,1.1216110138009858,359.99837357986144,153.77537362692237,63.041693775259766,89.92508333333335,-53.202000000000005,30.0,-94.15,-90.5191,SDSSr_65mm,89.92743489013178,-53.20278753941011,-0.1274735412575337,0.0474410424293937,0.0640674220501626,0.0850877231661608,0.0898932659094735
2022121200620,2022-12-13 05:26:33.192497,59926.22677306132,30.0,89.61462933526713,-52.7318940141365,1.082467317025222,3.299042739877959e-05,184.35457922962087,67.46920278509788,89.61433333333336,-52.73187222222223,30.0,-94.15,-90.4708,SDSSr_65mm,89.61243471498601,-52.73150672188716,0.131677216866637,-0.0232375349604929,-0.2131383411972635,-0.0138920507150075,0.0830539362912961
2022121200692,2022-12-13 06:13:17.190506,59926.25922674197,30.0,90.3964835477536,-53.20200934177487,1.1030571497766084,0.0011357342171905,199.56465833331455,65.01361852725677,90.39629166666668,-53.202000000000005,30.0,-94.15,-90.4952,SDSSr_65mm,90.39519690153398,-53.20076552151063,0.0771987731760085,-0.0746292158545306,-0.1809786221659988,-0.04255732005098,0.087794524277135
2022121200746,2022-12-13 06:48:17.871497,59926.28354017936,30.0,90.3934605038615,-52.91995272270279,1.1315910663791515,0.010146158960832,209.3950486972317,62.06829777201347,90.39325,-52.91992222222222,30.0,-94.15,-90.4766,SDSSi_65mm,90.39287457181103,-52.91809589003857,0.0351559230271965,-0.1114099598524394,-0.1990959256214064,-0.0638317975021579,0.1134085221801091
2022121200528,2022-12-13 04:25:24.132002,59926.18430708336,30.0,89.45622633347472,-53.0138919971772,1.098295695491995,359.9989635900225,161.8353290152154,65.54891413291625,89.45595833333334,-53.01394722222222,30.0,-94.15,-90.4798,SDSSi_65mm,89.45738686715835,-53.01443689568328,-0.0696320210188519,0.0326939103648845,0.0558422059135809,0.0478579162529168,0.0531396145837101
2022121200742,2022-12-13 06:45:43.805004,59926.28175700236,30.0,90.39353532347911,-52.91988383380274,1.1287825547138053,0.0100578729773222,208.8008187010273,62.33890852173499,90.39325,-52.91992222222222,30.0,-94.15,-90.4764,SDSSr_65mm,90.39277023354089,-52.91807955792957,0.0459053962917324,-0.1082565523903841,-0.2037022773426581,-0.058744449617832,0.1117388621967978
2022121200703,2022-12-13 06:20:31.272496,59926.26425083907,30.0,90.2387240942902,-53.107958799548605,1.1078245242400666,0.0013734591347052,202.04972632671704,64.48908707340888,90.23854166666668,-53.107975,30.0,-94.15,-90.4728,SDSSr_65mm,90.23752529662607,-53.10663142327564,0.0719278598451541,-0.0796425763789533,-0.1839808394346381,-0.0432335049668783,0.0905948087357038
2022121200631,2022-12-13 05:33:48.124505,59926.23180699658,30.0,89.61524604419121,-52.63784347596178,1.0829850161325527,0.0004295560407435,187.2221262052335,67.40348329981498,89.61504166666668,-52.63784722222222,30.0,-94.15,-90.4584,SDSSr_65mm,89.61326553409728,-52.63732895743484,0.1188306056334845,-0.0308711116167646,-0.1987275890375741,-0.0169353661519854,0.0784429431011276
2022121200506,2022-12-13 04:11:07.064999,59926.17438732638,30.0,89.61184668459045,-53.10800974770864,1.1091367990111862,359.99878518003703,157.365982909163,64.3416961117473,89.61166666666668,-53.107975,30.0,-94.15,-90.409,SDSSg_65mm,89.6134764051747,-53.108806971537696,-0.0977832350570423,0.0478334297430663,0.0526113984223503,0.0722219166270037,0.0757210331547297
2022121200610,2022-12-13 05:20:04.903998,59926.222278981455,30.0,89.30386587662441,-52.73186790481424,1.0819444743747055,3.174829499836933e-05,182.29356401112452,67.53589457114867,89.30362500000001,-52.73187222222223,30.0,-94.15,-90.3314,SDSSr_65mm,89.30213900914653,-52.73160336870282,0.1036120486723858,-0.0158721666853512,-0.1661437132542778,-0.0118228957501771,0.0647185367333977
2022121200634,2022-12-13 05:35:40.955508,59926.23311291097,30.0,89.92535481424656,-52.73188473361055,1.0838590363761331,0.0001366910699322,187.4280840947904,67.29244252880744,89.92508333333335,-52.73187222222223,30.0,-94.15,-90.485,SDSSr_65mm,89.92344218936871,-52.73137531096261,0.1147574926713795,-0.0305653588760994,-0.1912449067800797,-0.01671543868481,0.0759162863254658
2022121200741,2022-12-13 06:45:11.190005,59926.28137951395,30.0,90.3935544971085,-52.91993213649968,1.128199957367407,0.0016697654098058,208.67132388497703,62.39619201263122,90.39325,-52.91992222222222,30.0,-94.15,-90.4798,SDSSr_65mm,90.39282364941852,-52.91812172727549,0.0438508613981274,-0.1086245534515236,-0.2022236901514091,-0.0602326610314194,0.1117959958153319
2022121200645,2022-12-13 05:42:55.785505,59926.23814566557,30.0,90.235509722639,-52.63782161592931,1.0846840028202271,0.000224539506112,189.7800251140725,67.18848770698241,90.23516666666669,-52.63784722222222,30.0,-94.15,-90.4853,SDSSr_65mm,90.23358345246255,-52.63716106662435,0.1155762105838697,-0.0396329582973525,-0.1999449838637984,-0.0209676393447009,0.0805613119310335
2022121200676,2022-12-13 06:02:56.498998,59926.25204281248,30.0,90.0824050934652,-53.20198618952797,1.0976501830873102,0.0104523976793624,196.6505803957116,65.62766244848899,90.0821666666667,-53.202000000000005,30.0,-94.15,-90.4677,SDSSi_65mm,90.08114979201063,-53.20092074432751,0.0753180872730523,-0.0639267120270347,-0.1634796033243852,-0.0391457065052125,0.0782435829441313
2022121200565,2022-12-13 04:49:18.611995,59926.20090986106,30.0,89.61327840733334,-52.91989608867835,1.0872012087871117,359.9992256729764,169.90453176613664,66.87257936438255,89.61300000000001,-52.91992222222222,30.0,-94.15,-90.4514,SDSSi_65mm,89.61361759661546,-52.9201514521247,-0.0203513569277366,0.0153218067806415,0.0207239086538705,0.0178609261812228,0.0196295989707798
2022121200514,2022-12-13 04:16:17.462002,59926.17797988428,30.0,89.76862137564713,-53.10797188515726,1.1057604687887053,359.99861409320823,158.70394476172805,64.70890706618957,89.76837500000002,-53.107975,30.0,-94.15,-90.3915,SDSSi_65mm,89.76999247138184,-53.10862043808955,-0.0822657440848844,0.0389131759375724,0.0517357261797791,0.0588698481231262,0.0628733899312648
2022121200439,2022-12-13 03:26:18.248497,59926.14326676501,30.0,13.630684841569016,-72.61164511616721,1.5290785022024038,0.007316167004944,197.2430173351895,40.78396385749511,13.630458333333335,-72.61161944444444,30.0,-94.15,-90.4414,SDSSr_65mm,13.629662447293946,-72.60979102692943,0.0613436565036873,-0.1112453542675386,-0.1380250937526695,-0.0418273369939617,0.1127459042375949
2022121200473,2022-12-13 03:49:35.408497,59926.15943759834,30.0,89.45411123928777,-53.20198266426483,1.12882325144451,359.9981680844476,151.9904962968576,62.32866963585548,89.45387500000002,-53.202000000000005,30.0,-94.15,-90.3856,SDSSr_65mm,89.45675356848356,-53.202726429178696,-0.1585397517492272,0.0446258948314931,0.0864272293150293,0.0969757869260883,0.1049266437557236
2022121200615,2022-12-13 05:23:26.555508,59926.22461291097,30.0,89.61465516301452,-52.73185134476104,1.0821209770073703,359.99997129897235,183.13392021204345,67.51329874833755,89.61433333333336,-52.73187222222223,30.0,-94.15,-90.4722,SDSSi_65mm,89.61286280792244,-52.73153059256059,0.1075413055228259,-0.0192451320258585,-0.173502301911476,-0.0136500047812941,0.0679056645650031
2022121200747,2022-12-13 06:49:04.426001,59926.28407900463,30.0,90.08109313033728,-52.82588205683162,1.1331682117019188,0.0016194293104716,209.9930619492661,61.91915979822807,90.0807916666667,-52.825897222222224,30.0,-94.15,-90.4798,SDSSi_65mm,90.08044004137412,-52.82406334424983,0.0391853377877376,-0.1091227549077144,-0.2004496670361128,-0.0589291368068122,0.1116620549924024
2022121200679,2022-12-13 06:04:57.776995,59926.25344649299,30.0,90.08235671969018,-53.20196704395244,1.098763410002821,0.0009813881074507,197.3178880705964,65.49888512333564,90.0821666666667,-53.202000000000005,30.0,-94.15,-90.4849,SDSSr_65mm,90.08099373320525,-53.200854138555655,0.0817791890941346,-0.0667743238063567,-0.1756325758763394,-0.038831759319346,0.0828157207651537
2022121200524,2022-12-13 04:22:47.575003,59926.182495081055,30.0,89.29981347880202,-53.01394722201566,1.099479977069841,359.9987464967015,161.19114019389963,65.41250011164811,89.29954166666668,-53.01394722222222,30.0,-94.15,-90.4625,SDSSg_65mm,89.300913609908,-53.014596192304005,-0.0660078663599491,0.0389382173005305,0.0420274752792906,0.0528006488915497,0.0556163602891005
2022121200757,2022-12-13 06:55:31.971005,59926.288564479226,30.0,90.23665376832663,-52.82595229466016,1.1400732398265143,0.0017588940180745,211.26236550952308,61.27328073819809,90.2365,-52.825897222222224,30.0,-94.15,-90.4573,SDSSi_65mm,90.2362539238581,-52.82396653297682,0.023990668112354,-0.1191457010006088,-0.2037783329910629,-0.0686543462739768,0.1200243475084723
2022121200689,2022-12-13 06:11:27.601005,59926.25795834496,30.0,90.39649257247682,-53.20199222745445,1.1018893302125818,0.0010717660478778,198.99729915405624,65.14368510086206,90.39629166666668,-53.202000000000005,30.0,-94.15,-90.4476,SDSSg_65mm,90.3950901542808,-53.20080369441028,0.0841450917580083,-0.0713119826496851,-0.1852535990092535,-0.0388370006080756,0.0873263227821228
2022121200548,2022-12-13 04:38:22.273504,59926.19331335075,30.0,89.92534845333309,-53.01393381293578,1.0925523145039862,359.9990365362671,165.5789945315919,66.22183522423438,89.92508333333335,-53.01394722222222,30.0,-94.15,-90.4332,SDSSg_65mm,89.92604274725377,-53.014368446698725,-0.0416576352421715,0.0260780257760918,0.0354285631479285,0.033229831346479,0.0361685763910197
2022121200675,2022-12-13 06:02:23.876997,59926.25166524302,30.0,90.08248680137643,-53.20198008588712,1.0973594456380802,0.0008107595541124,196.4740172817692,65.66065227826766,90.0821666666667,-53.202000000000005,30.0,-94.15,-90.494,SDSSi_65mm,90.08127880406346,-53.20092971234362,0.0724798387775105,-0.0630224126103427,-0.1585995721555004,-0.0393491095155492,0.0765293671335438
2022121200591,2022-12-13 05:06:09.732008,59926.212612638985,30.0,89.45817382853258,-52.82589863095633,1.0829099618253344,359.9997233361104,176.55732162710046,67.41185045083694,89.45795833333335,-52.825897222222224,30.0,-94.15,-90.474,SDSSg_65mm,89.45810430620773,-52.82586452794487,0.00417133948979,-0.0020461806873609,-0.0061114661125438,-0.0022391185624003,0.0032464919924917
2022121200555,2022-12-13 04:42:48.480990,59926.1963944559,30.0,89.30113378700626,-52.91991887044871,1.0889690031784214,359.99937155119284,167.9660559486947,66.6544585510128,89.30091666666668,-52.91992222222222,30.0,-94.15,-90.448,SDSSg_65mm,89.30165006770159,-52.92024819512207,-0.0309768417212674,0.01975948040234,0.0304731818702851,0.0243601586612192,0.0271893463920231
2022121200712,2022-12-13 06:26:16.494992,59926.268246469815,30.0,90.08174445524784,-53.01398316692259,1.1121399167092576,0.0013011146683387,203.99381064320917,64.0265369995468,90.08150000000002,-53.01394722222222,30.0,-94.15,-90.4642,SDSSi_65mm,90.08066318620064,-53.01248210651031,0.0648761428299469,-0.0900636247365748,-0.1921278663136081,-0.0498500727170615,0.0981575883992945
2022121200667,2022-12-13 05:57:09.100001,59926.24802199075,30.0,89.46116466611093,-52.54383764021825,1.090814962659279,0.0010410758004236,196.1808822348248,66.43390407998231,89.46100000000001,-52.54382222222222,30.0,-94.15,-90.4995,SDSSr_65mm,89.45947588122885,-52.54282883116006,0.1013270929245859,-0.0605285434916039,-0.2011102639041584,-0.0306679083806297,0.0863778015076289
2022121200744,2022-12-13 06:47:00.874499,59926.282649010405,30.0,90.39348683605348,-52.91992887851109,1.130175860326759,0.0016206681653231,209.09990601682512,62.20422139605217,90.39325,-52.91992222222222,30.0,-94.15,-90.4664,SDSSg_65mm,90.3926925432672,-52.91814090852935,0.0476575671735275,-0.1072781989045805,-0.2040648851923115,-0.0564426938461192,0.1110598957138604
2022121200669,2022-12-13 05:58:28.984995,59926.24894658559,30.0,89.77073184606819,-52.54382025399918,1.090868650644419,0.0007579598203781,196.21463649417277,66.42735501965217,89.77037500000002,-52.54382222222222,30.0,-94.15,-90.4674,SDSSr_65mm,89.76907286368089,-52.54283760033843,0.0995389432367453,-0.0589592196449864,-0.1970716173577078,-0.0295997007937652,0.0845030443833635
2022121200508,2022-12-13 04:12:24.064508,59926.1752785244,30.0,89.61182092371878,-53.10796104757912,1.1081559402346464,359.9988070482032,157.73892753239488,64.44773635109595,89.61166666666668,-53.107975,30.0,-94.15,-90.3669,SDSSr_65mm,89.61342211704233,-53.10876431209027,-0.0960715994144138,0.0481958706693223,0.0520941315325075,0.0717303223537121,0.0751592647062142
2022121200475,2022-12-13 03:50:55.065498,59926.16035955437,30.0,89.61119963218303,-53.20200232977577,1.128096162736811,359.9983048296286,152.15967216010904,62.40000521978072,89.61095833333336,-53.202000000000005,30.0,-94.15,-90.4094,SDSSr_65mm,89.61373173171101,-53.20269794149716,-0.1519259716793978,0.0417367032839883,0.0855247934467735,0.0919716160950967,0.1001167434867038
2022121200710,2022-12-13 06:24:57.343493,59926.2673303645,30.0,90.39559974467888,-53.10799338630533,1.1107729261428785,0.0010893732386574,203.14747132803316,64.17158907493285,90.39529166666668,-53.107975,30.0,-94.15,-90.4787,SDSSi_65mm,90.39440698348118,-53.10660624350809,0.0715656718623053,-0.0832285678334709,-0.1890432577041586,-0.0438587388165792,0.0936629267476198
2022121200738,2022-12-13 06:43:07.225495,59926.27994473952,30.0,90.23741073881786,-52.91990176918146,1.1266673397323697,0.0016721000480324,208.32866765999643,62.54577389200859,90.23720833333336,-52.91992222222222,30.0,-94.15,-90.4978,SDSSg_65mm,90.23664110307134,-52.918166159128894,0.046178144792028,-0.1041366031535574,-0.1974819445272135,-0.0569633155476366,0.1077944943189248
2022121200592,2022-12-13 05:06:54.065009,59926.213125752416,30.0,89.45819667488075,-52.825895840666064,1.0828382597978206,359.9997355541885,176.84488080855226,67.42093866904906,89.45795833333335,-52.825897222222224,30.0,-94.15,-90.4576,SDSSr_65mm,89.45806584658222,-52.82585824008582,0.0078496979116764,-0.0022560348144679,-0.0118817177037481,-0.0025910407582137,0.0052522997946122
2022121200523,2022-12-13 04:22:03.202999,59926.18198151619,30.0,89.29981152440158,-53.01394182510236,1.0999351980444712,359.99876954174647,160.95646344538545,65.36106338936952,89.29954166666668,-53.01394722222222,30.0,-94.15,-90.4185,SDSSr_65mm,89.30088501071002,-53.01452636637279,-0.0644091785059598,0.0350724762256764,0.0433944453257281,0.0490397297261497,0.0522648302416899
2022121200733,2022-12-13 06:39:58.158991,59926.2777564698,30.0,90.08135285487934,-52.91997906101866,1.1240603120004848,0.0015911250529532,207.71605201506463,62.803337035977165,90.08116666666668,-52.91992222222222,30.0,-94.15,-90.4715,SDSSi_65mm,90.08062259277428,-52.91818221452096,0.0438157263041834,-0.1078107898622169,-0.1999784678468228,-0.0623035332392979,0.11100043234052
2022121200575,2022-12-13 04:55:46.181,59926.20539561343,30.0,89.76922864892163,-52.91992139396013,1.085618254767946,359.9996038602182,172.09472172375536,67.06929436167411,89.76904166666668,-52.91992222222222,30.0,-94.15,-90.4624,SDSSi_65mm,89.76956856846117,-52.91998509323712,-0.0203951723742151,0.0038219566197004,0.029093196249078,0.0060955180867133,0.0128771210448874
2022121200455,2022-12-13 03:36:42.104994,59926.15048732632,30.0,13.31383493817958,-72.51756877137302,1.551638216162971,0.0070193641797636,197.9231061830651,40.06601786456304,13.313583333333336,-72.51755833333333,30.0,-94.15,-90.3859,SDSSi_65mm,13.31308819031121,-72.51557371190533,0.0448048721011201,-0.119703568061787,-0.1461863181712644,-0.0441376842292117,0.1204580231330047
2022121200479,2022-12-13 03:53:29.105502,59926.16214242479,30.0,89.61121186801948,-53.20197633249929,1.1254777946881824,359.998279090225,152.78212212439394,62.65664434274368,89.61095833333336,-53.202000000000005,30.0,-94.15,-90.4698,SDSSi_65mm,89.61344459210584,-53.202740810304455,-0.1339634451823538,0.0458686683112478,0.0663853227502484,0.0872707514900494,0.0924275369402363
2022121200704,2022-12-13 06:21:03.890009,59926.264628356585,30.0,90.2387973771996,-53.10797923904283,1.1082336077568975,0.0012141358958563,202.2104129984364,64.44418153008155,90.23854166666668,-53.107975,30.0,-94.15,-90.4656,SDSSr_65mm,90.2375170736014,-53.10663796620219,0.0768182158929813,-0.0804763704381802,-0.1908338025603543,-0.0419701482312021,0.092752756983522
2022121200483,2022-12-13 03:56:05.790992,59926.16395591425,30.0,89.76825734167093,-53.2019766492572,1.1235185837531436,359.9983087844896,153.27612065193534,62.851650772892754,89.76804166666668,-53.202000000000005,30.0,-94.15,-90.5024,SDSSg_65mm,89.77047110928366,-53.20280680521834,-0.1328260567648818,0.049809357669816,0.0629018015540695,0.0893860128281786,0.0938669527472347
2022121200708,2022-12-13 06:23:40.352504,59926.26643926509,30.0,90.39554709377768,-53.10801760942378,1.1097609536834965,0.0011250671094957,202.78126664902084,64.28008577068977,90.39529166666668,-53.107975,30.0,-94.15,-90.488,SDSSg_65mm,90.3941492235748,-53.10664265711468,0.0838722121720421,-0.0824971385464334,-0.2018271950055687,-0.039943188974922,0.0966483289904481
2022121200587,2022-12-13 05:03:33.334496,59926.210802482594,30.0,89.30251725543683,-52.8258945068014,1.0831310757354216,359.9994924494944,175.77605672593927,67.3834306581848,89.30225000000003,-52.825897222222224,30.0,-94.15,-90.4373,SDSSi_65mm,89.30250017884335,-52.825794691658245,0.0010245956068301,-0.0059889085896288,-6.820250928966239e-05,-0.0060207480218186,0.0060208232529084
2022121200658,2022-12-13 05:51:14.251998,59926.24391495368,30.0,89.92535126296609,-52.63786863157253,1.0880174582791078,0.0004075270566943,193.32631223346107,66.77440515001945,89.92508333333335,-52.63784722222222,30.0,-94.15,-90.4961,SDSSr_65mm,89.92350353327451,-52.63706450391316,0.1108637814934505,-0.0482476595623228,-0.2009083846418463,-0.0229697753406163,0.0827901962720534
2022121200756,2022-12-13 06:54:47.579002,59926.288050682895,30.0,90.2367491673794,-52.82585898507074,1.1391710827786614,0.0017763941766753,211.107529182671,61.35568132837943,90.2365,-52.825897222222224,30.0,-94.15,-90.4839,SDSSg_65mm,90.23601745832308,-52.82407939497702,0.043902543377164,-0.1067754056233284,-0.2013104258608291,-0.0519193344134192,0.1100215091162263
2022121200447,2022-12-13 03:31:33.170490,59926.14691169548,30.0,13.945850236878409,-72.6116426688767,1.5371135932208364,0.0072980239275441,197.44605385209437,40.5248825832241,13.945708333333334,-72.61161944444444,30.0,-94.15,-90.4324,SDSSg_65mm,13.944201407013304,-72.60981663136693,0.0989297919051104,-0.1095622505865822,-0.1439792960881399,-0.0292703931833117,0.1134815255678165
2022121200521,2022-12-13 04:20:43.771492,59926.18106217004,30.0,89.92528277895795,-53.107938652377634,1.1031302880265952,359.9987786685207,159.8689662706456,65.00129869420198,89.92508333333335,-53.107975,30.0,-94.15,-90.4084,SDSSr_65mm,89.92660533408142,-53.1085983816455,-0.0793533074079446,0.0395837560723777,0.0523173127567387,0.0578637379034125,0.0619360853782089
2022121200613,2022-12-13 05:22:06.322997,59926.223684293946,30.0,89.30386018450682,-52.7318706328081,1.0821067229375418,9.429278299965712e-05,183.09050642396323,67.51524334987334,89.30362500000001,-52.73187222222223,30.0,-94.15,-90.469,SDSSi_65mm,89.30208059864157,-52.73160510627713,0.1067751519139165,-0.0159315918587248,-0.171550886524618,-0.0104507576003366,0.0665912963414113
2022121200468,2022-12-13 03:46:28.877994,59926.15727868048,30.0,89.45413807689526,-53.20197450842053,1.1321419758996725,359.998205317613,151.264599789356,62.00998788913421,89.45387500000002,-53.202000000000005,30.0,-94.15,-90.3729,SDSSi_65mm,89.45721922084137,-53.20266622379002,-0.1848686367689303,0.0415029221690653,0.1098546958661046,0.1064707906654155,0.1182567635648558
2022121200568,2022-12-13 04:51:19.879503,59926.20231342017,30.0,89.61321544391208,-52.919922275504085,1.0866067137361648,359.99947204749697,170.65726019855356,66.94613626440696,89.61300000000001,-52.91992222222222,30.0,-94.15,-90.3864,SDSSr_65mm,89.61354018462012,-52.92006437662068,-0.0194844424824253,0.008526066996194,0.0242823795218848,0.0109634788612753,0.0145156259417884
2022121200586,2022-12-13 05:03:00.720492,59926.21042500569,30.0,89.30252437390808,-52.82589327409792,1.0832007939875896,359.9995425657644,175.56771301146364,67.3747532649868,89.30225000000003,-52.825897222222224,30.0,-94.15,-90.4822,SDSSi_65mm,89.3025857467896,-52.825780043053946,-0.003682372891543,-0.0067938626383767,0.0075759254656422,-0.0065262322862928,0.0071489409746141
2022121200501,2022-12-13 04:07:46.195997,59926.17206245368,30.0,89.45512658581937,-53.10792656217244,1.1112829426049309,359.99857043223744,156.58669613715028,64.11151161631278,89.45491666666669,-53.107975,30.0,-94.15,-90.4359,SDSSg_65mm,89.45681608366752,-53.10881375924259,-0.1013698708914295,0.0532318242084558,0.0455815912310751,0.0783686032672614,0.080849709281048
2022121200643,2022-12-13 05:41:36.101491,59926.23722339688,30.0,90.08062813560308,-52.73186503518013,1.085203679565422,0.0006448615682971,189.45189126278277,67.12335830768279,90.08045833333335,-52.73187222222223,30.0,-94.15,-90.4954,SDSSr_65mm,90.07880625461068,-52.73124361224322,0.1093128595455341,-0.0372853762146838,-0.1877325824771433,-0.0202402627416846,0.0759730302728399
2022121200496,2022-12-13 04:04:37.043992,59926.169873194354,30.0,89.2984032564775,-53.10794037674408,1.1133597092357503,359.99852881003414,155.88075973506784,63.89166569549707,89.29820833333336,-53.107975,30.0,-94.15,-90.4742,SDSSr_65mm,89.30011904927683,-53.10874911910426,-0.1029475679608275,0.0485245416110973,0.0496532115425837,0.0754832656184741,0.0785738365670619
2022121200750,2022-12-13 06:50:54.055500,59926.285347864585,30.0,90.08094890520807,-52.82591362269634,1.135276923151257,0.001857536603023,210.4000590040669,61.71922615011863,90.0807916666667,-52.825897222222224,30.0,-94.15,-90.4908,SDSSg_65mm,90.08026932583384,-52.8241120685498,0.0407747624538192,-0.1080932487922588,-0.2005016740500267,-0.0563298287081372,0.1108656463751554
2022121200616,2022-12-13 05:23:59.174995,59926.22499045133,30.0,89.6146008184075,-52.73187051595996,1.0821732990275152,4.667983855438174e-05,183.34440164710395,67.5067152663105,89.61433333333336,-52.73187222222223,30.0,-94.15,-90.4985,SDSSi_65mm,89.61268393007848,-52.73153892211931,0.1150132997410643,-0.0198956304378861,-0.1855380974947933,-0.0135335653993178,0.0724321322288368
2022121200438,2022-12-13 03:25:45.629001,59926.14288922455,30.0,13.63081401141588,-72.61170048743725,1.5280031466852773,0.0071498431087613,197.21529223467223,40.818270651914645,13.630458333333335,-72.61161944444444,30.0,-94.15,-90.4587,SDSSr_65mm,13.629262072319776,-72.60983976428287,0.0931163457659299,-0.1116433892623891,-0.1449066333332189,-0.0341890864108079,0.1150595197362353
2022121200649,2022-12-13 05:45:29.743509,59926.2399275869,30.0,90.23536819276096,-52.63784249346705,1.0854747095928825,0.00057609358529,190.7495207383763,67.08922138651542,90.23516666666669,-52.63784722222222,30.0,-94.15,-90.4511,SDSSi_65mm,90.23364285046732,-52.63719043845729,0.1035205376197619,-0.0391233005857402,-0.1819757132636478,-0.020559459697675,0.0740083629390476
2022121200516,2022-12-13 04:17:37.183001,59926.17890258103,30.0,89.92543899832782,-53.107973059164266,1.1052624209883222,359.9987331467318,158.91726531503082,64.76395717104606,89.92508333333335,-53.107975,30.0,-94.15,-90.4143,SDSSi_65mm,89.9268303786186,-53.10868222491338,-0.0834828174455771,0.0425499449465619,0.0497349318494583,0.0622364304922826,0.0657420557021412
2022121200494,2022-12-13 04:03:20.067995,59926.168982268464,30.0,89.29845097635274,-53.10796610685031,1.1144485017975347,359.9984426418385,155.52809261198854,63.77741387327843,89.29820833333336,-53.107975,30.0,-94.15,-90.484,SDSSg_65mm,89.30025124956244,-53.10883382672196,-0.1080163925814474,0.052063192299452,0.0485368618149631,0.080352319431109,0.0831572839666124
2022121200488,2022-12-13 03:59:26.718992,59926.16628146982,30.0,89.92527123115435,-53.20197212294555,1.120912107916871,359.9983991276539,153.9673719596467,63.113172857352765,89.92508333333335,-53.202000000000005,30.0,-94.15,-90.5294,SDSSg_65mm,89.92731864541746,-53.20275504302504,-0.1228448557861398,0.0469752047698303,0.0611475355869635,0.0828179388649482,0.0872989946199468
2022121200648,2022-12-13 05:44:45.396507,59926.23941431142,30.0,90.23535510745272,-52.63785384517134,1.0852394880708385,0.0005722741593579,190.4673630788457,67.11915886242059,90.23516666666669,-52.63784722222222,30.0,-94.15,-90.4487,SDSSg_65mm,90.23345113896532,-52.6371950202488,0.1142381092450384,-0.0395294953532932,-0.1981780476385611,-0.0197244409895313,0.0798039947896316
2022121200444,2022-12-13 03:29:43.498502,59926.14564234378,30.0,13.946017818225556,-72.61166141511958,1.533411826890053,0.0129458640795243,197.3546365692746,40.642882345520775,13.945708333333334,-72.61161944444444,30.0,-94.15,-90.4642,SDSSi_65mm,13.94527169605637,-72.60979165997256,0.0447673301505688,-0.1121853088213834,-0.1360453874219933,-0.0454943686637076,0.1129802996807625
2022121200639,2022-12-13 05:39:02.087500,59926.23544082754,30.0,90.08080873692226,-52.73185611767359,1.08451202714742,0.000255473892791,188.4755256071221,67.21017247279815,90.08045833333335,-52.73187222222223,30.0,-94.15,-90.4622,SDSSi_65mm,90.07887281963454,-52.73131764044791,0.116155037261221,-0.0323086335404777,-0.1947271253833966,-0.0162776818318527,0.0774030595461865
2022121200761,2022-12-13 07:01:13.707009,59926.29251975705,30.0,90.39239493912687,-52.82593511035717,1.1464748227949442,0.0017901300060672,212.30068751120416,60.69329058965376,90.39220833333334,-52.825897222222224,30.0,-94.15,-90.4708,SDSSg_65mm,90.39181844419564,-52.82397268130715,0.0345896958744759,-0.1177457430006589,-0.2108076555482446,-0.0595239936125781,0.1195864019492732
2022121200491,2022-12-13 04:01:16.351995,59926.16755037032,30.0,89.92524795219649,-53.20195913937729,1.1192176392755266,359.9984193738516,154.43804376240587,63.28420659741096,89.92508333333335,-53.202000000000005,30.0,-94.15,-90.5094,SDSSi_65mm,89.9272331235893,-53.20275960956688,-0.1191102835680624,0.0480282113759857,0.0586914064272928,0.0818712204468289,0.0860055387444964
2022121200443,2022-12-13 03:28:52.276,59926.14504949073,30.0,13.630679600720056,-72.61162861999192,1.5342061114142442,0.0072455376533511,197.3742278709542,40.618150590278674,13.630458333333335,-72.61161944444444,30.0,-94.15,-90.4293,SDSSi_65mm,13.629548573416637,-72.60973734672058,0.0678616382042039,-0.1134763962807752,-0.1421695374929712,-0.039998452435496,0.1152745618153824
